item,itemLabel,oeblxml,GND
http://www.wikidata.org/entity/Q89540,Erwin Schulhoff,S/Schulhoff_Erwin_1894_1942,11910783X
http://www.wikidata.org/entity/Q89883,Frida Richard,R/Richard_Frieda_1873_1946,116505826
http://www.wikidata.org/entity/Q90021,Joseph Späth,S/Spaeth_Josef_1823_1896,129893455
http://www.wikidata.org/entity/Q90090,Karl Schenkl,S/Schenkl_Karl_1827_1900,117229938
http://www.wikidata.org/entity/Q90132,Karl Tersztyánszky von Nádas,T/Tersztyanszky-Nadas_Karl_1854_1921,1076374646
http://www.wikidata.org/entity/Q90564,Joseph Sablatnig,S/Sablatnig_Josef_1886_1945,124235549
http://www.wikidata.org/entity/Q93931,Guido Novak von Arienti,N/Novak-Arienti_Guido_1859_1928,13617213X
http://www.wikidata.org/entity/Q94346,Zdenko Hans Skraup,S/Skraup_Zdenko-Hans_1850_1910,117425230
http://www.wikidata.org/entity/Q94361,Otto Pick,P/Pick_Otto_1887_1940,116178434
http://www.wikidata.org/entity/Q94538,Simon von Lämel,L/Laemel_Simon_1766_1845,136233627
http://www.wikidata.org/entity/Q94623,Emilie Turecek,T/Turecek_Emilie_1848_1889,103637646X
http://www.wikidata.org/entity/Q96225,Siegmund Mayer,M/Maier_Siegmund_1842_1910,1020248807
http://www.wikidata.org/entity/Q96225,Siegmund Mayer,M/Maier_Siegmund_1842_1910,1055360018
http://www.wikidata.org/entity/Q96678,Georg Daniel Teutsch,T/Teutsch_Georg-Daniel_1817_1893,102056161
http://www.wikidata.org/entity/Q98781,Bernhard Galura,G/Galura_Bernhard_1764_1856,119095866
http://www.wikidata.org/entity/Q99472,Anton Frind,F/Frind_Anton-Ludwig_1823_1881,122043391
http://www.wikidata.org/entity/Q99493,Anton Gebert,G/Gebert_Anton_1885_1942,1168506093
http://www.wikidata.org/entity/Q106121,Karl Haffner,H/Haffner_Karl_1804_1876,120430231
http://www.wikidata.org/entity/Q110458,Emmanuel Johann Schöbel,S/Schoebel_Emmanuel-Johann_1824_1909,116852801
http://www.wikidata.org/entity/Q111971,Rainer von Österreich,R/Rainer-Ferdinand__1827_1913,117700886
http://www.wikidata.org/entity/Q112081,Wilhelm Franz von Habsburg-Lothringen,W/Wilhelm_Franz-Joseph-Karl_1895_1948,12194946X
http://www.wikidata.org/entity/Q112156,Carl Claus,C/Claus_Karl-Friedrich_1835_1899,116539585
http://www.wikidata.org/entity/Q112191,Heinrich Wilhelm Schott,S/Schott_Heinrich-Wilhelm_1794_1865,104197099
http://www.wikidata.org/entity/Q112316,Christian von Appel,A/Appel_Christian_1785_1854,135746574
http://www.wikidata.org/entity/Q112560,Eduard Engelmann junior,E/Engelmann_Eduard_1864_1944,135908582
http://www.wikidata.org/entity/Q113064,Alfred Collmann,C/Collmann_Alfred_1851_1937,135720346
http://www.wikidata.org/entity/Q113086,Christian Reithmann,R/Reithmann_Christian_1818_1909,118744429
http://www.wikidata.org/entity/Q113372,Vinzenz Ferrerius von Bianchi,B/Bianchi_Vinzenz-Ferrerius-Friedrich_1768_1855,135547431
http://www.wikidata.org/entity/Q113809,Josef Strzygowski,S/Strzygowski_Josef_1862_1941,118799223
http://www.wikidata.org/entity/Q113857,Otto Pflanzl,P/Pflanzl_Otto_1865_1943,106987003
http://www.wikidata.org/entity/Q114049,Viktor Janka von Bulcs,J/Janka-Bulcs_Viktor_1837_1890,11761114X
http://www.wikidata.org/entity/Q114316,Hans Leo Przibram,P/Przibram_Hans-Leo_1874_1944,116306181
http://www.wikidata.org/entity/Q114370,Franz Haller von Hallerkeö,H/Haller_Franz_1796_1875,137272855
http://www.wikidata.org/entity/Q114400,Joseph Rheden,R/Rheden_Josef_1873_1946,116498994
http://www.wikidata.org/entity/Q114408,Adolf Mussafia,M/Mussafia_Adolf_1835_1905,11718912X
http://www.wikidata.org/entity/Q114707,Viktor Mataja,M/Mataja_Viktor_1857_1934,11683742X
http://www.wikidata.org/entity/Q115072,Alfred Meissner,M/Meissner_Alfred_1871_1950,1020660929
http://www.wikidata.org/entity/Q122251,Karl Hilgenreiner,H/Hilgenreiner_Karl_1867_1948,117718092
http://www.wikidata.org/entity/Q123956,Ludwig Theodor Elze,E/Elze_Ludwig-Theodor_1823_1900,116464321
http://www.wikidata.org/entity/Q124503,Paul Feine,F/Feine_Paul_1859_1933,11643838X
http://www.wikidata.org/entity/Q126505,Alois Martin David,D/David_Martin-Alois_1757_1836,116034912
http://www.wikidata.org/entity/Q129356,Karl Egon Ebert,E/Ebert_Karl-Egon_1801_1882,100116450
http://www.wikidata.org/entity/Q132721,Adam Rammelmayer,R/Ramelmayr_Adam_1807_1887,1027426816
http://www.wikidata.org/entity/Q138832,Cesare Cantù,C/Cantu_Cesare_1804_1895,119296543
http://www.wikidata.org/entity/Q153420,Wojciech Kętrzyński,K/Ketrzynski_Wojciech_1838_1919,119343304
http://www.wikidata.org/entity/Q763422,August Piepenhagen,P/Piepenhagen_August_1791_1868,139210512
http://www.wikidata.org/entity/Q805612,Balthasar Hunold,H/Hunold_Balthasar_1828_1884,133124975
http://www.wikidata.org/entity/Q807711,Barbara von Gagern,P/Pacher-Theinburg_Barbara_1855_1925,138069824
http://www.wikidata.org/entity/Q820393,Nathan Porges,P/Porges_Nathan_1848_1924,128988215
http://www.wikidata.org/entity/Q823400,Juraj Palkovič,P/Palkovic_Jiri_1769_1850,1024922340
http://www.wikidata.org/entity/Q825240,Bernhard Hieronymus Ludwig,L/Ludwig_Bernhard-Hieronymus_1834_1897,1019720441
http://www.wikidata.org/entity/Q827749,Bertha Unzelmann,W/Wagner-Unzelmann_Bertha_1822_1858,117311030
http://www.wikidata.org/entity/Q827855,Berthold Bretholz,B/Bretholz_Berthold_1862_1936,116492473
http://www.wikidata.org/entity/Q828029,Berthold Rottler,R/Rottler_Berthold_1748_1826,138051976
http://www.wikidata.org/entity/Q828060,Berthold Storfer,S/Storfer_Berthold_1880_1944,102354718X
http://www.wikidata.org/entity/Q832280,Zsigmond Czakó,C/Czako_Siegmund_1820_1847,143930338
http://www.wikidata.org/entity/Q832775,Hans Knirsch,K/Knirsch_Hans_1877_1933,1013452747
http://www.wikidata.org/entity/Q833138,Károly Brocky,B/Brocky_Karl_1807_1855,143914219
http://www.wikidata.org/entity/Q872147,Josef Rebell,R/Rebell_Josef_1787_1828,123072263
http://www.wikidata.org/entity/Q872668,Gregor Ćevapović,C/Cevapovic_Gregor_1786_1830,102514100
http://www.wikidata.org/entity/Q872914,Rudolf Swoboda,S_43/Swoboda_Rudolf_1859_1914,128931140
http://www.wikidata.org/entity/Q872914,Rudolf Swoboda,S/Swoboda_Rudolf_1859_1914,128931140
http://www.wikidata.org/entity/Q873357,Joseph Teltscher,T/Teltscher_Josef-Eduard_1801_1837,1074258703
http://www.wikidata.org/entity/Q875206,Heinrich von Mattoni,M/Mattoni_Heinrich_1830_1910,119156350
http://www.wikidata.org/entity/Q875314,Dezső Csánki,C/Csanki_Deszoe_1857_1933,143929267
http://www.wikidata.org/entity/Q877481,Emanuel Schreiber,S/Schreiber_Emanuel_1852_1932,1032617101
http://www.wikidata.org/entity/Q877506,Jakob Julius David,D/David_Jakob-Julius_1859_1906,118671103
http://www.wikidata.org/entity/Q881901,Blasius Höfel,H/Hoefel_Blasius_1792_1863,119356015
http://www.wikidata.org/entity/Q898398,Pál Gyulai,G/Gyulai_Paul_1826_1909,11928989X
http://www.wikidata.org/entity/Q901726,Daniel Rastić,R/Rastic_Daniel_1794_1853,1027434649
http://www.wikidata.org/entity/Q904396,József Dessewffy,D/Dessewffy-Czernek-Tarkeoe_Josef_1771_1843,143950606
http://www.wikidata.org/entity/Q905900,Dionýs Štúr,S_42/Stur_Dionys_1827_1893,117363677
http://www.wikidata.org/entity/Q913253,Karl von Moll,M/Moll_Karl-Ehrenbert_1760_1838,118890220
http://www.wikidata.org/entity/Q920686,Ottó Petzval,P/Petzval_Otto_1809_1883,139167625
http://www.wikidata.org/entity/Q922623,Benedek Virág,V/Virag_Benedek_1754_1830,143373013
http://www.wikidata.org/entity/Q924557,Medo Pucić,P/Pucic_Medo_1821_1882,104373725
http://www.wikidata.org/entity/Q927192,Broncia Koller-Pinell,K/Koller_Bronislawa_1863_1934,119152444
http://www.wikidata.org/entity/Q927802,Carl Rudolf Huber,H/Huber_Carl-Rudolf_1839_1896,129198900
http://www.wikidata.org/entity/Q928408,Alexander zu Hohenlohe-Waldenburg-Schillingsfürst,H/Hohenlohe-Waldenburg-Schillingsfuerst_Alexander_1794_1849,118861484
http://www.wikidata.org/entity/Q930952,Dániel Irányi,I/Iranyi_Daniel_1822_1892,12457422X
http://www.wikidata.org/entity/Q940735,György Vastagh,V/Vastagh_Gyoergy_1834_1922,1166971155
http://www.wikidata.org/entity/Q947299,Béla Vikár,V/Vikar_Bela_1859_1945,12835142X
http://www.wikidata.org/entity/Q949857,Viktor Külföldi,K/Kuelfoeldi_Viktor_1844_1894,101781192X
http://www.wikidata.org/entity/Q950581,Josef Velenovský,V/Velenovsky_Josef_1858_1949,117681644
http://www.wikidata.org/entity/Q959415,József Szinnyei,S/Szinnyei_Jozsef_1857_1943,119007517
http://www.wikidata.org/entity/Q962432,Jan Kasprowicz,K/Kasprowicz_Jan_1860_1926,11877686X
http://www.wikidata.org/entity/Q972561,Ludwig Ferdinand Graf,G/Graf_Ludwig-Ferdinand_1868_1932,11869698X
http://www.wikidata.org/entity/Q975561,Josef Strobach,S/Strobach_Josef-Karl_1852_1905,1019703989
http://www.wikidata.org/entity/Q980550,Jozef Murgaš,M/Murgas_Josef_1854_1929,130497967
http://www.wikidata.org/entity/Q980717,Alfred Grünewald,G/Gruenewald_Alfred_1884_1941,116888458
http://www.wikidata.org/entity/Q981034,Ivan Hribar,H/Hribar_Ivan_1851_1941,101214254X
http://www.wikidata.org/entity/Q981793,Ferdinand Blumentritt,B/Blumentritt_Ferdinand_1853_1913,118664166
http://www.wikidata.org/entity/Q987116,Elek Dósa,D/Dosa_Elek_1803_1867,
http://www.wikidata.org/entity/Q990802,Elek Erkel,E/Erkel_Elek_1843_1893,140522484
http://www.wikidata.org/entity/Q993011,Bruno Bauer,B/Bauer_Bruno_1880_1938,1055054391
http://www.wikidata.org/entity/Q995552,János Fadrusz,F/Fadrusz_Johann_1858_1903,121693546
http://www.wikidata.org/entity/Q1000902,Imre Fest,F/Fest_Emerich_1817_1883,143728482
http://www.wikidata.org/entity/Q1001611,Ernő Fináczy,F/Finaczy_Ernst_1860_1935,144029006
http://www.wikidata.org/entity/Q1009174,Antal Genersich,G/Genersich_Anton_1842_1918,144043750
http://www.wikidata.org/entity/Q1025449,Caesarine Kupfer-Gomansky,K/Kupfer-Gomansky_Caesarine_1818_1886,1017770093
http://www.wikidata.org/entity/Q1026600,Tamás Szana,S_43/Szana_Tamas_1844_1908,1049864921
http://www.wikidata.org/entity/Q1026600,Tamás Szana,S/Szana_Tamas_1844_1908,1049864921
http://www.wikidata.org/entity/Q1029006,Camilla Jellinek,J/Jellinek_Camilla_1860_1940,117101281
http://www.wikidata.org/entity/Q1031252,Franz Schuhmeier,S/Schuhmeier_Franz_1864_1913,129264024
http://www.wikidata.org/entity/Q1031285,István Géczy,G/Geczy_Stefan_1860_1936,144043181
http://www.wikidata.org/entity/Q1033259,Emerich Halász,H/Halasz_Emerich_1841_1918,1011569647
http://www.wikidata.org/entity/Q1039339,Carl Lafite,L/Lafite_Carl_1872_1944,137685491
http://www.wikidata.org/entity/Q1040341,Carl Rössler,R/Roessler_Karl_1864_1948,116595663
http://www.wikidata.org/entity/Q1040844,Carl Tomaselli der Ältere,T/Tomaselli_Carl_1809_1887,131973134
http://www.wikidata.org/entity/Q1041823,Carlo Amati,A/Amati_Carlo_1776_1852,121753603
http://www.wikidata.org/entity/Q1047948,Kálmán Tihanyi,T/Tihanyi_Kalman_1897_1947,1077388276
http://www.wikidata.org/entity/Q1059541,Ignazio Marini,M/Marini_Ignazio_1811_1873,1019375752
http://www.wikidata.org/entity/Q1066029,Charles Scolik,S/Scolik_Charles_1854_1928,133116735
http://www.wikidata.org/entity/Q1074680,Kornél Ábrányi,A/Abranyi-Laszlofalva-Mikefoeld_Kornel_1822_1903,133643514
http://www.wikidata.org/entity/Q1080490,Christian Josef Tschuggmall,T/Tschuggmall_Christian-Josef_1785_1845,119203561
http://www.wikidata.org/entity/Q1098765,Imre Ivánka,I/Ivanka_Imre_1818_1896,1012605728
http://www.wikidata.org/entity/Q1099003,Nikolaus Izsó,I/Izso_Miklos_1831_1875,119405725
http://www.wikidata.org/entity/Q1099337,Elek Jakab,J/Jakab_Elek_1820_1897,1012677133
http://www.wikidata.org/entity/Q1099673,György Jancsó,J/Jancso_Gyoergy_1853_1911,1012675882
http://www.wikidata.org/entity/Q1101105,Johann Lukas Hedwig,H/Hedwig_Johann-Lukas_1802_1849,128544961
http://www.wikidata.org/entity/Q1101144,Johann Traugutt Schuster,S/Schuster_Johann-Traugott_1810_1873,10429891X
http://www.wikidata.org/entity/Q1102236,Lajos Jurányi,J/Juranyi_Lajos_1837_1897,1012941248
http://www.wikidata.org/entity/Q1102255,Gyula Justh,J/Justh_Gyula_1850_1917,1012930025
http://www.wikidata.org/entity/Q1104703,János Karika,K/Karika_Janos_1808_1855,1012978206
http://www.wikidata.org/entity/Q1104757,Carl August Raabe,R/Raabe_Karl-August_1804_1878,1027133282
http://www.wikidata.org/entity/Q1105944,Aurél Kecskeméthy,K/Kecskemethy_Aurel_1827_1877,102295484
http://www.wikidata.org/entity/Q1112080,Áron Kiss,K/Kiss_Aron_1815_1908,1013341791
http://www.wikidata.org/entity/Q1114511,Antal Koch,K/Koch_Antal_1843_1927,117527106
http://www.wikidata.org/entity/Q1120547,Gyula Kováts,K/Kovacs-Kevehaza_Gyula_1849_1935,1018227083
http://www.wikidata.org/entity/Q1120952,József Krenner,K/Krenner_Jozsef-Sandor_1839_1920,1017991723
http://www.wikidata.org/entity/Q1121891,Leo Kuncze,K/Kuncze_Leo_1840_1886,116610212
http://www.wikidata.org/entity/Q1122579,Jenő Kvassay,K/Kvassay_Jenoe_1850_1919,1017589186
http://www.wikidata.org/entity/Q1123485,István Károlyi,K/Karolyi_Istvan_1797_1881,122038746
http://www.wikidata.org/entity/Q1123530,Árpád Károlyi,K/Karolyi_Arpad_1853_1940,12908364X
http://www.wikidata.org/entity/Q1125612,Aladár Körösföi-Kriesch,K/Koeroesfoei-Kriesch_Aladar_1863_1920,132453568
http://www.wikidata.org/entity/Q1125783,Sándor Kövy,K/Koevy_Sandor_1763_1829,1018219072
http://www.wikidata.org/entity/Q1127819,Alajos Landau,L/Landau_Alajos_1833_1884,
http://www.wikidata.org/entity/Q1128183,Samuel Lasz,L/Lasz_Samu_1859_1930,1018923586
http://www.wikidata.org/entity/Q1128545,Karl Lechner,L/Lechner_Karoly_1850_1922,124969933
http://www.wikidata.org/entity/Q1130242,György Linhart,L/Linhart_Gyoergy_1844_1925,1019393130
http://www.wikidata.org/entity/Q1149202,Tranquillo Mollo,M/Mollo_Tranquillo_1767_1837,124409857
http://www.wikidata.org/entity/Q1161452,Karl Madersbacher,M/Maderspach_Karoly_1791_1849,138505942
http://www.wikidata.org/entity/Q1166526,Endre Masznyik,M/Masznyik_Endre_1857_1927,1020905417
http://www.wikidata.org/entity/Q1168865,Paul Gustav Kretschmar,K/Kretschmar_Paul-Gustav_1865_1942,116525797
http://www.wikidata.org/entity/Q1176902,József Mihalik,M/Mihalik-Hernadszurdok_Jozsef_1860_1925,1023075377
http://www.wikidata.org/entity/Q163993,Josef Slavík,S/Slavik_Josef_1806_1833,103949178
http://www.wikidata.org/entity/Q165756,Simon Hollósy,H/Hollosy_Simon_1857_1918,131711830
http://www.wikidata.org/entity/Q168542,Adalbert Stifter,S/Stifter_Adalbert_1805_1868,118618156
http://www.wikidata.org/entity/Q176445,Alois Klar,K/Klar_Alois_1763_1833,101062206
http://www.wikidata.org/entity/Q178230,Johann Rufinatscha,R/Rufinatscha_Johann_1812_1893,124663206
http://www.wikidata.org/entity/Q194856,Julius Weber,W/Weber_Julius_1880_1942,1115217445
http://www.wikidata.org/entity/Q202106,Mutius von Tommasini,T/Tommasini_Muzio-Giuseppe_1794_1879,117405051
http://www.wikidata.org/entity/Q206133,Hugo Schuchardt,S/Schuchardt_Hugo_1842_1927,118611046
http://www.wikidata.org/entity/Q210285,David Schwarz,S/Schwarz_David_1850_1897,118762915
http://www.wikidata.org/entity/Q213765,Ignaz Aurelius Feßler,F/Fessler_Ignaz-Aurel_1756_1839,118532650
http://www.wikidata.org/entity/Q214375,Richard Hönigswald,H/Hoenigswald_Richard_1875_1947,118552082
http://www.wikidata.org/entity/Q215869,Ralph Erwin,V/Vogl_Erwin_1896_1943,138546088
http://www.wikidata.org/entity/Q216058,Joseph Tichatschek,T/Tichatschek_Joseph-Alois_1807_1886,117375098
http://www.wikidata.org/entity/Q216135,Hans Habe,H/Habe_Hans_1911_1977,118544136
http://www.wikidata.org/entity/Q225315,Viktor Urbantschitsch,U/Urbantschitsch_Viktor_1847_1921,117680680
http://www.wikidata.org/entity/Q233074,Mary Vetsera,V/Vetsera_Maria-Alexandrine_1871_1889,118626752
http://www.wikidata.org/entity/Q246354,Ágost Greguss,G/Greguss_Agost_1825_1882,123017904
http://www.wikidata.org/entity/Q246759,Josef Kupka,K/Kupka_Josef_1862_1941,1017140367
http://www.wikidata.org/entity/Q252311,Farkas Bolyai,B/Bolyai-Bolya_Wolfgang_1775_1856,118661256
http://www.wikidata.org/entity/Q262637,Samo Chalupka,C/Chalupka_Samo_1812_1883,121141756
http://www.wikidata.org/entity/Q264381,Jovan Pačić,P/Pacic_Jovan_1771_1849,123188571
http://www.wikidata.org/entity/Q266415,Isidor Kaufmann,K/Kaufmann_Isidor_1853_1921,119333422
http://www.wikidata.org/entity/Q275513,Olga Wisinger-Florian,W/Wisinger-Florian_Olga_1844_1926,117412929
http://www.wikidata.org/entity/Q279397,István Széchenyi,S/Szechenyi-Sarvar-Felsoevidek_Istvan_1791_1860,118758152
http://www.wikidata.org/entity/Q281577,Christian Ulrich,U/Ulrich_Christian_1836_1909,1072708892
http://www.wikidata.org/entity/Q282047,Károly Keleti,K/Keleti_Karoly_1833_1892,119347334
http://www.wikidata.org/entity/Q293171,Maria Theresia von Paradis,P/Paradis_Maria-Theresia_1759_1824,118937367
http://www.wikidata.org/entity/Q294065,Ödön Lechner,L/Lechner_Oedoen_1845_1914,119299801
http://www.wikidata.org/entity/Q302590,Joseph Johann von Littrow,L/Littrow_Joseph-Johann_1781_1840,117085405
http://www.wikidata.org/entity/Q304321,Clementina Katona,A/Abranyi-Laszlofalva-Mikefoeld_Clementin_1856_1932,1150414715
http://www.wikidata.org/entity/Q310431,Franz von Suppè,S_43/Suppe_Franz_1819_1895,118757873
http://www.wikidata.org/entity/Q310431,Franz von Suppè,S/Suppe_Franz_1819_1895,118757873
http://www.wikidata.org/entity/Q312700,Josef Suk,S/Suk_Josef_1874_1935,119559978
http://www.wikidata.org/entity/Q312985,Richard Réti,R/Reti_Richard_1889_1929,12403117X
http://www.wikidata.org/entity/Q314005,Christian Ruben,R/Ruben_Christian_1805_1875,116669071
http://www.wikidata.org/entity/Q317016,Johann II.,L/Liechtenstein_Johann-II_1840_1929,117003360
http://www.wikidata.org/entity/Q317919,Ludwig Kasper,K/Kasper_Ludwig_1893_1945,11856045X
http://www.wikidata.org/entity/Q318907,Leopold Leonhard von Thun und Hohenstein,T/Thun-Hohenstein_Leopold-Leonhard_1748_1826,133047687
http://www.wikidata.org/entity/Q319764,Joseph von Österreich,J/Joseph_Anton-Johann_1776_1847,118713132
http://www.wikidata.org/entity/Q320612,Imre Henszlman,H/Henszlmann_Emerich_1813_1888,121139093
http://www.wikidata.org/entity/Q324318,Joseph von Führich,F/Fuehrich_Josef_1800_1876,11869409X
http://www.wikidata.org/entity/Q326446,Antonín Klášterský,K/Klastersky_Antonin_1866_1938,116205806
http://www.wikidata.org/entity/Q328710,Heinrich Grünfeld,G/Gruenfeld_Heinrich_1855_1931,116888733
http://www.wikidata.org/entity/Q329068,Jan Stefani,S/Stefani_Jan_1746_1829,104311630
http://www.wikidata.org/entity/Q330244,Alfred Jaell,J/Jaell_Alfred_1832_1882,117059013
http://www.wikidata.org/entity/Q331047,Adolf Hirémy-Hirschl,H/Hiremy-Hirschl_Adolf_1860_1933,122990714
http://www.wikidata.org/entity/Q333972,Ignaz Trebitsch-Lincoln,T/Trebitsch-Lincoln_Ignatius-Timothy_1879_1943,118883844
http://www.wikidata.org/entity/Q336493,István Tisza,T/Tisza-Borosjenoe-Szeged_Istvan_1861_1918,118998897
http://www.wikidata.org/entity/Q337528,Wilhelm Jahn,J/Jahn_Wilhelm_1835_1900,117065641
http://www.wikidata.org/entity/Q338862,Joseph von Spaun,S/Spaun_Josef_1788_1865,1019704578
http://www.wikidata.org/entity/Q344027,Václav Thám,T/Tham_Vaclav_1765_1816,1080012907
http://www.wikidata.org/entity/Q344599,Antun Mahnić,M/Mahnic_Anton_1850_1920,119070170
http://www.wikidata.org/entity/Q347096,Ferdinand Kauer,K/Kauer_Ferdinand_1751_1831,118560697
http://www.wikidata.org/entity/Q347305,Adalbert Dungel,D/Dungel_Adalbert_1842_1923,143828975
http://www.wikidata.org/entity/Q347384,Adalbert Gyrowetz,G/Gyrowetz_Adalbert_1763_1850,119186322
http://www.wikidata.org/entity/Q347678,Adalbert Seligmann,S/Seligmann_Adalbert-Franz_1862_1945,117473995
http://www.wikidata.org/entity/Q347735,Adalbert Wolf,W/Wolf_Adalbert_1879_1950,1232207551
http://www.wikidata.org/entity/Q348863,Adam Brenner,B/Brenner_Adam_1800_1891,14391362X
http://www.wikidata.org/entity/Q350993,Gustav Bickell,B/Bickell_Gustav-Wilhelm-Hugo_1838_1906,116161965
http://www.wikidata.org/entity/Q361938,Adolf Grohmann,G/Grohmann_Adolf_1825_1895,136135358
http://www.wikidata.org/entity/Q362952,Adolf Klein,K/Klein_Adolf_1847_1931,116210877
http://www.wikidata.org/entity/Q363097,Adolf Lang,L/Lang_Adolf_1823_1897,1017519595
http://www.wikidata.org/entity/Q363462,Adolf Müller junior,M/Mueller_Adolf_1839_1901,117572918
http://www.wikidata.org/entity/Q363505,Adolf Odkolek von Újezd,O/Odkolek-Ujezd_Adolf_1854_1917,127824081
http://www.wikidata.org/entity/Q364102,Adolf Schimon,S/Schimon_Adolf_1820_1887,117271446
http://www.wikidata.org/entity/Q364774,Adolf von Guttenberg,G/Guttenberg_Adolf_1839_1917,119520699
http://www.wikidata.org/entity/Q365071,Adolfo Fumagalli,F/Fumagalli_Adolfo_1828_1865,11687189X
