item,itemLabel,surname,first name,start_year,end_year,GND
http://www.wikidata.org/entity/Q85093,Arthur Zborzil,Zborzil,Arthur,1885,1937,
http://www.wikidata.org/entity/Q85519,Ferdinand Wolf,Wolf,Ferdinand,1796,1866,10427557X
http://www.wikidata.org/entity/Q86168,August Zang,Zang,August,1807,1888,124415245
http://www.wikidata.org/entity/Q113181,Rudolf Wolkan,Wolkan,Rudolf,1860,1927,117432768
http://www.wikidata.org/entity/Q114078,Johann Baptist Wiesbaur,Wiesbaur,Johann-Baptist,1836,1906,11757998X
http://www.wikidata.org/entity/Q215747,Hugo Wolf,Wolf,Hugo,1860,1903,118634712
http://www.wikidata.org/entity/Q285995,Maria Restituta Kafka,Kafka,Maria-Restituta,1894,1943,120588161
http://www.wikidata.org/entity/Q364639,Adolf Zauner,Zauner,Adolf,1870,1940,101492383
http://www.wikidata.org/entity/Q680151,Ján Bahýľ,Bahyl,Jan,1856,1916,1166867943
http://www.wikidata.org/entity/Q858522,Carl Wolff,Wolff,Karl,1849,1929,11744281X
http://www.wikidata.org/entity/Q858522,Carl Wolff,Wolff,Karl,1849,1929,11863481X
http://www.wikidata.org/entity/Q918476,Vittorio Benussi,Benussi,Vittorio,1878,1927,11924330X
http://www.wikidata.org/entity/Q1041190,Carl Wollek,Wollek,Carl,1862,1936,130237159
http://www.wikidata.org/entity/Q1151030,Cölestin Wolfsgruber,Wolfsgruber,Coelestin,1848,1924,118770136
http://www.wikidata.org/entity/Q1286340,Edmund Groag,Groag,Edmund,1873,1945,116856084
http://www.wikidata.org/entity/Q1379007,Matthias Spanlang,Spanlang,Matthias,1887,1940,
http://www.wikidata.org/entity/Q1446106,Franz Anton von Zauner,Zauner,Franz-Anton,1746,1822,104169311
http://www.wikidata.org/entity/Q1465312,Emil Wolf,Wolf,Emil,1886,1947,
http://www.wikidata.org/entity/Q1465348,Jozsef Wolfner,Wolfner,Jozsef,1856,1932,
http://www.wikidata.org/entity/Q1564827,Viktor Wolf von Glanvell,Wolf-Glanvell,Viktor,1871,1905,107857715
http://www.wikidata.org/entity/Q1749389,Alois Haueis,Haueis,Alois,1860,1951,135677688
http://www.wikidata.org/entity/Q2078524,Peter Strasser,Strasser,Peter,1917,1962,129959545
http://www.wikidata.org/entity/Q2150952,Richard Wollek,Wollek,Richard,1874,1940,
http://www.wikidata.org/entity/Q2172300,Rudolf Achleitner,Achleitner,Rudolf,1864,1909,134310500
http://www.wikidata.org/entity/Q2355765,Alexander Zawadzki,Zawadzki,Alexander,1798,1868,121577589
http://www.wikidata.org/entity/Q2788652,Ferdinand Preis,Preis,Ferdinand,1831,1864,134488296
http://www.wikidata.org/entity/Q4083920,Johann Georg Beer,Beer,Joseph-Georg,1803,1873,11610774X
http://www.wikidata.org/entity/Q4397441,Julian Romantschuk,Romancuk,Julijan,1842,1932,1222198614
http://www.wikidata.org/entity/Q9341522,Stanisław Anczyc,Anczyc,Stanislaw,1868,1927,1069219851
http://www.wikidata.org/entity/Q11780087,Mieczysław Łazarski,Lazarski,Mieczyslaw,1852,1930,
http://www.wikidata.org/entity/Q12037536,Miloš Antonín Záruba,Zaruba,Milo,1875,1922,
http://www.wikidata.org/entity/Q12043266,Otomar Pravoslav Novák,Novak,Ottomar-Pravoslav,1851,1892,128874317
http://www.wikidata.org/entity/Q12348514,György Bartók,Bartok,Gyoergy,1846,1907,
http://www.wikidata.org/entity/Q12350340,József Wollanka,Wollanka,Jozsef,1874,1945,
http://www.wikidata.org/entity/Q14790881,Karl Wolfrum,Wolfrum,Carl-Georg,1813,1888,132771144
http://www.wikidata.org/entity/Q15640076,Antonín Zázvorka,Zazvorka,Antonin,1866,1937,
http://www.wikidata.org/entity/Q16215771,Johann Gottlieb Wolstein,Wolstein,Johann-Gottlieb,1738,1820,117434116
http://www.wikidata.org/entity/Q17493463,Edmund Götz,Goetz,Edmund,1792,1862,
http://www.wikidata.org/entity/Q18018159,Adele Zay,Zay,Adele,1848,1928,1043208933
http://www.wikidata.org/entity/Q18202652,Bernardo Benussi,Benussi,Bernardo,1846,1929,
http://www.wikidata.org/entity/Q18225816,Edwin Hauswald,Hauswald,Edwin,1868,1942,
http://www.wikidata.org/entity/Q21501610,Robert Angerhofer,Angerhofer,Robert,1895,1987,128710535
http://www.wikidata.org/entity/Q21612692,Albin Wildt,Wildt,Albin,1845,1929,
http://www.wikidata.org/entity/Q23656885,Carlo De Franceschi,Defranceschi,Carlo,1809,1893,
http://www.wikidata.org/entity/Q23656888,Michele Fachinetti,Facchinetti,Michele,1812,1852,
http://www.wikidata.org/entity/Q31211286,Anna Lynker,Lynker,Anna,1834,1928,
http://www.wikidata.org/entity/Q38085403,Ludwig Wieden,Wieden,Ludwig,1869,1947,
http://www.wikidata.org/entity/Q41315479,Robert Wosak,Wosak,Robert,1876,1944,127360247
http://www.wikidata.org/entity/Q54936135,Emanuel Zaufal,Zaufal,Emanuel,1837,1910,119039281
http://www.wikidata.org/entity/Q55193430,Heinrich Wilhelm Wolf,Wolf,Heinrich-Wilhelm,1825,1882,104066571
http://www.wikidata.org/entity/Q55224891,Carl Zapletal,Zapletal,Carl,1876,1941,1045401161
http://www.wikidata.org/entity/Q55676852,Aurel Wolfram,Wolfram,Aurel,1896,1948,130237108
http://www.wikidata.org/entity/Q55739258,Franz Berthold Winter,Winter,Berthold,1795,1869,
http://www.wikidata.org/entity/Q55895823,Anna Kraus-Wranitzky,Kraus-Wranitzky,Anna,1799,1851,11638896X
http://www.wikidata.org/entity/Q60827738,Friedrich Jacob van der Nüll,Nuell,Jakob-Friedrich,1750,1823,138267502
http://www.wikidata.org/entity/Q94574845,Peter Zanini,Zanini,Peter,1786,1855,
http://www.wikidata.org/entity/Q94916519,Julius Zappert,Zappert,Julius,1867,1941,11759234X
http://www.wikidata.org/entity/Q96740419,Jan Prus,Prus,Jan,1859,1926,
http://www.wikidata.org/entity/Q98602684,Paula Maly,Maly,Paula,1891,1974,
http://www.wikidata.org/entity/Q98908105,Wilhelm Schmidt,Schmid,Wilhelm,1880,1928,1030564094
http://www.wikidata.org/entity/Q98908109,Hans Schnabel,Schnabel,Hans,1902,1928,1031330364
http://www.wikidata.org/entity/Q98908116,Ludwig Schneider,Schneider,Ludwig,1875,1945,1031586784
http://www.wikidata.org/entity/Q98908122,Friedrich Schoeller,Schoeller,Friedrich,1872,1946,1031837183
http://www.wikidata.org/entity/Q98908126,Karl Schön,Schoen,Karl,1822,1889,1031842802
http://www.wikidata.org/entity/Q98908157,Emil Schwarz,Schwarz,Emil,1874,1946,103334740X
http://www.wikidata.org/entity/Q98908159,Gottfried Schwarz,Schwarz,Gottfried,1877,1905,1033475092
http://www.wikidata.org/entity/Q98908161,Josef Schwarz,Schwarz,Josef,1841,1909,1033392421
http://www.wikidata.org/entity/Q98908172,Max Seidl,Seidl,Max,1862,1918,1033721808
http://www.wikidata.org/entity/Q98908174,Johann Siegl,Siegl,Johann,1859,1923,1033989134
http://www.wikidata.org/entity/Q98908180,Franz Springer,Springer,Franz,1791,1827,1035567776
http://www.wikidata.org/entity/Q98908196,Julius Stern,Stern,Julius,1854,1937,1036551121
http://www.wikidata.org/entity/Q98908199,Adolf Sternberg,Sternberg,Adolf,1839,1903,1025782828
http://www.wikidata.org/entity/Q98908202,Ignaz Stowasser,Stowasser,Ignaz,1852,1905,1045065870
http://www.wikidata.org/entity/Q98908206,Josef Strobach,Strobach,Josef,1870,1947,1048087085
http://www.wikidata.org/entity/Q98908222,Rudolf Thomas,Thomas,Rudolf,1895,1938,1077385560
http://www.wikidata.org/entity/Q98925277,Franz Xaver Walterskirchen,Walterskirchen,Franz-Xaver,1862,1933,1207124095
http://www.wikidata.org/entity/Q98925502,Karl Walther Wagner von Wetterstädt,Wagner-Wetterstaedt,Karl-Walther,1838,1902,1206955945
http://www.wikidata.org/entity/Q98925513,Josefine Wallishausser,Wallishausser,Josefine,1800,1887,1207188883
http://www.wikidata.org/entity/Q98925515,Viktor Waltl,Waltl,Viktor,1859,1928,1207181145
http://www.wikidata.org/entity/Q99288212,Heinrich Wagner,Wagner,Heinrich,1863,1922,1207191361
http://www.wikidata.org/entity/Q99372670,Franz Komlósy,Komlosy,Franz,1857,,
http://www.wikidata.org/entity/Q99389508,Marie Ungar,Ungar,Marie,,,
http://www.wikidata.org/entity/Q99392003,Helene Lanz,Lanz,Helene,1771,1804,
http://www.wikidata.org/entity/Q99531497,Augustin Jungwirth,Jungwirth,Augustin,1876,1942,1200381726
http://www.wikidata.org/entity/Q99550982,Rudolf Pokorny,Pokorny,Rudolf,1862,1912,1026278481
http://www.wikidata.org/entity/Q99551368,Julius Mandl,Mandl,Julius,1861,1909,
http://www.wikidata.org/entity/Q100940214,Wolf Fürth,Fuerth,Wolf,1779,1850,1206600195
http://www.wikidata.org/entity/Q101050721,Carl Werner,Werner,Carl,1756,1841,1208315870
http://www.wikidata.org/entity/Q101063566,Grete Holm,Holm,Grete,1884,1941,1021271047
http://www.wikidata.org/entity/Q101063568,Johann Paul Vorbuchner,Vorbuchner,Johann-Paul,1782,1853,1206610573
http://www.wikidata.org/entity/Q101063579,Carl Josef Wawra,Wawra,Carl-Josef,1839,1905,1073456153
http://www.wikidata.org/entity/Q101063589,Alexander Weninger,Weninger,Alexander,1813,1896,1208660012
http://www.wikidata.org/entity/Q101063667,Walter Goldscheider,Goldscheider,Walter,1879,1962,
http://www.wikidata.org/entity/Q101063849,Peter Walzel von Wiesentreu,Walzel-Wiesentreu,Peter,1882,1937,
http://www.wikidata.org/entity/Q104907179,Josef Wild,Wild,Josef,1891,1948,
http://www.wikidata.org/entity/Q104985181,Franz Martin Winder,Winder,Franz-Martin,1833,1915,
http://www.wikidata.org/entity/Q104985182,Josef Andre Winder,Winder,Josef-Andre,1804,1861,
http://www.wikidata.org/entity/Q104985195,Rudolf Winter,Winter,Rudolf,1878,1934,
http://www.wikidata.org/entity/Q104985198,Friedrich Wieser,Wiser,Friedrich,1835,1907,
http://www.wikidata.org/entity/Q55681379,Joseph Calasanz Heidenreich,Heidenreich,Josef-Cal,1846,1907,1042332320
http://www.wikidata.org/entity/Q55682819,Anton Matthäus Bohdal,Bohdal,Anton-Matthaeus,1900,2008,1056834005
http://www.wikidata.org/entity/Q55682840,Paul Joseph Diamant,Diamant,Paul-Joseph,1887,1966,105779127X
http://www.wikidata.org/entity/Q55682847,Rudolf Karl Ferdinand Hlawatsch,Hlawatsch,Rudolf-Karl-Ferdinand,1840,1913,1057991333
http://www.wikidata.org/entity/Q55673528,Leo Smolle,Smolle,Leo,1848,1920,10178841X
http://www.wikidata.org/entity/Q55674847,Ludwig Schönach,Schoenach,Ludwig,1854,1916,116859822
http://www.wikidata.org/entity/Q55674922,Guido Konrad Mosing,Mosing,Guido-Konrad,1824,1907,116940158
http://www.wikidata.org/entity/Q55675000,Louis Nötel,Noetel,Louis,1837,1889,117039306
http://www.wikidata.org/entity/Q55675032,Guglielmo Locella,Locella,Guglielmo,1848,1908,11707473X
http://www.wikidata.org/entity/Q55675202,Karl August Schimmer,Schimmer,Karl-August,1800,1863,11727139X
http://www.wikidata.org/entity/Q55675242,Heinrich Maria Schuster,Schuster,Heinrich-Maria,1847,1906,117317012
http://www.wikidata.org/entity/Q55675289,Robert Sieger,Sieger,Robert,1864,1926,117360856
http://www.wikidata.org/entity/Q55675313,Adalbert Svoboda,Svoboda,Adalbert,1828,1902,117384135
http://www.wikidata.org/entity/Q55675313,Adalbert Svoboda,Svoboda,Adalbert,1828,1902,117384135
http://www.wikidata.org/entity/Q55675346,Hanns Arnold Schwer,Schwer,Hans-Arnold,1856,1931,117419524
http://www.wikidata.org/entity/Q55675526,Emil Stransky,Stransky,Emil,1889,1938,11772484X
http://www.wikidata.org/entity/Q55676163,Venceslav Merklas,Merklas,Wenzel,1809,1866,123882478
http://www.wikidata.org/entity/Q55676470,František Příhonský,Prihonsky,Franz,1788,1859,127442618
http://www.wikidata.org/entity/Q55676688,Siegfried Sitte,Sitte,Siegfried,1876,1945,129272833
http://www.wikidata.org/entity/Q55676765,Anton von Niebauer,Niebauer,Anton,1832,1914,130124370
http://www.wikidata.org/entity/Q55677063,Rochus Perkmann,Perkmann,Rochus,1830,1899,133014479
http://www.wikidata.org/entity/Q55677464,Joseph Camillo von Schmidburg,Schmidburg,Joseph-Camillo,1779,1846,136010415
http://www.wikidata.org/entity/Q55677481,Max Layer,Layer,Max,1866,1941,136124488
http://www.wikidata.org/entity/Q55677831,Julius von Schröckinger von Neudenberg,Schroeckinger-Neudenberg,Julius,1813,1882,138708681
http://www.wikidata.org/entity/Q55677984,Karl Pusch,Pusch,Karl,1861,1936,139740228
http://www.wikidata.org/entity/Q55678130,Edmund Skurawy,Skurawy,Edmund,1869,1933,14047353X
http://www.wikidata.org/entity/Q55678182,Johann Andreas Seethaler,Seethaler,Johann-Andreas,1762,1844,140859578
http://www.wikidata.org/entity/Q55678433,Gratian Leser,Leser,Gratian,1873,1949,142490474
http://www.wikidata.org/entity/Q55679840,Ferdinand Karl Manussi von Montesole,Manussi-Montesole,Ferdinand-Karl,1809,1887,1019375159
http://www.wikidata.org/entity/Q55679848,August von Martinez,Martinez,August,1844,1923,1019408111
http://www.wikidata.org/entity/Q55679893,Franz Schießl von Perstorff,Schiessl-Perstorff,Franz,1844,1932,1019536055
http://www.wikidata.org/entity/Q55680299,August Netolitzky,Netolitzky,August,1845,1924,1024307719
http://www.wikidata.org/entity/Q55680640,Hermann Schmerz,Schmerz,Hermann,1881,1941,1030298777
http://www.wikidata.org/entity/Q55681554,Rudolph Sulzer,Sulzer,Rudolf,1883,1943,1045115444
http://www.wikidata.org/entity/Q55681592,Friedrich Sträßle,Straessle,Friedrich,1863,1927,1046325884
http://www.wikidata.org/entity/Q55681670,Benedikt Strattmann,Strattmann,Benedikt,1760,1835,1047365049
http://www.wikidata.org/entity/Q55681780,Richard Strobl,Strobl,Richard,1874,1923,1048213234
http://www.wikidata.org/entity/Q55681822,Johann von Stutterheim,Stutterheim,Johann,1805,1870,1048754685
http://www.wikidata.org/entity/Q55681822,Johann von Stutterheim,Stutterheim,Johann,1805,1870,1048754685
http://www.wikidata.org/entity/Q55683885,Emanuel Tschöpe,Tschoepe,Emanuel,1863,1930,1081512482
http://www.wikidata.org/entity/Q55684364,Guido Kraskovits,Kraskovits,Guido,1881,1907,110438518X
http://www.wikidata.org/entity/Q55684367,Anton Alois Tschurtschenthaler von Helmheim,Tschurtschenthaler-Helmheim,Anton-Alois,1815,1900,1104400804
http://www.wikidata.org/entity/Q55685585,Rudolf Uhlirz,Uhlirz,Rudolf,1880,1950,1138451169
http://www.wikidata.org/entity/Q55685586,Stefan Valentinotti,Valentinotti,Stefan,1892,1944,1138451541
http://www.wikidata.org/entity/Q55773212,Norbert Michael Schrödl,Schroedl,Norbert-Michael,1816,1890,1032923431
http://www.wikidata.org/entity/Q55773236,Johanna Kampmann-Freund,Kampmann,Johanna,1888,1940,123898226
http://www.wikidata.org/entity/Q55809178,Heinrich Hartl,Hartl,Heinrich,1840,1903,11649090X
http://www.wikidata.org/entity/Q55838595,Josip Mantuani,Mantuani,Josef,1860,1933,120149184
http://www.wikidata.org/entity/Q55842727,Oswald Dirmoser,Dirmoser,Oswald,1875,1938,13722348X
http://www.wikidata.org/entity/Q55842764,Johann Fein,Fein,Johann,1864,1923,127976299
http://www.wikidata.org/entity/Q55843445,Thaddäus Berger,Berger,Thaddaeus,1774,1842,136470793
http://www.wikidata.org/entity/Q55844202,Fritz Hitschmann,Hitschmann,Fritz,1870,1926,118842722
http://www.wikidata.org/entity/Q55844414,Joseph Koberwein,Koberwein,Joseph,1774,1857,116263989
http://www.wikidata.org/entity/Q55844606,Zacharias Konrad Lecher,Lecher,Zacharias-Konrad,1829,1905,130217425
http://www.wikidata.org/entity/Q55844641,Anton Lewicki,Lewicki,Antoni,1815,1882,136668283
http://www.wikidata.org/entity/Q55844807,Louise Martinelli,Martinelli,Louise,1847,1913,130150649
http://www.wikidata.org/entity/Q55845199,Konrad Natterer,Natterer,Konrad,1860,1901,117548065
http://www.wikidata.org/entity/Q55846160,Guido Rütgers,Ruetgers,Guido,1832,1892,139507841
http://www.wikidata.org/entity/Q55846865,Wilhelm Steinach,Steinach,Wilhelm,1796,1867,1036158128
http://www.wikidata.org/entity/Q55847570,Ignaz Gruber von Menninger,Gruber-Menninger,Ignaz,1842,1919,13405783X
http://www.wikidata.org/entity/Q55847614,Michael Hetzenauer,Hetzenauer,Michael,1860,1928,116779470
http://www.wikidata.org/entity/Q55847811,Ottokar Landwehr von Pragenau,Landwehr-Pragenau,Ottokar,1868,1944,143294245
http://www.wikidata.org/entity/Q55847990,Emil Friedrich Pindter,Pindter,Emil-Friedrich,1836,1897,118641670
http://www.wikidata.org/entity/Q55848007,Gustav Riederer von Dachsberg,Riederer-Dachsberg,Gustav,1830,1907,139185828
http://www.wikidata.org/entity/Q55848035,Heinrich Daniel Schmid,Schmid,Heinrich-Daniel,1805,1873,139363475
http://www.wikidata.org/entity/Q55848462,Otto Beyschlag,Beyschlag,Otto,1869,1945,138713472
http://www.wikidata.org/entity/Q55850231,Julius Gaßner,Gassner,Julius,1840,1921,136375111
http://www.wikidata.org/entity/Q55852192,Leopold Heuberger,Heuberger,Leopold,1786,1839,137565941
http://www.wikidata.org/entity/Q55852389,Josef Hockauf,Hockauf,Josef,1860,1928,134070224
http://www.wikidata.org/entity/Q55852452,Rudolf Ritter Höfken von Hattingsheim,Hoefken-Hattingsheim,Rudolf,1861,1921,137592094
http://www.wikidata.org/entity/Q55853240,Richard Katzmayr,Katzmayr,Richard,1884,1945,139484531
http://www.wikidata.org/entity/Q55853596,Clemens von Klinkowström,Klinkowstroem,Klemens,1815,1887,102256691
http://www.wikidata.org/entity/Q55853597,Maximilian von Klinkowström,Klinkowstroem,Max,1819,1896,136070949
http://www.wikidata.org/entity/Q55854355,Johann Lambel,Lambel,Hans,1842,1921,116652195
http://www.wikidata.org/entity/Q55854355,Johann Lambel,Lambel,Hans,1842,1921,136240933
http://www.wikidata.org/entity/Q55854465,Friedrich August Lapp,Lapp,Friedrich-August,1848,1909,136308619
http://www.wikidata.org/entity/Q55855289,Julie Sophie Löwe,Loewe,Julie-Sophie,1786,1852,117167886
http://www.wikidata.org/entity/Q55855347,Emanuel Graf von Ludolf,Ludolf,Emanuel,1823,1898,117281107
http://www.wikidata.org/entity/Q55855368,Marie Luithlen,Luithlen,Marie,1826,1893,137891180
http://www.wikidata.org/entity/Q55855745,Vinzenz Manz von Mariensee,Manz-Mariensee,Vinzenz,1800,1865,137132832
http://www.wikidata.org/entity/Q55855986,Edith Mautner von Markhof,Mautner-Markhof,Editha,1846,1918,138682429
http://www.wikidata.org/entity/Q55857730,Anatol Neumann von Spallart,Neumann-Spallart,Anatol,1872,1914,138229074
http://www.wikidata.org/entity/Q55858007,Franz Freiherr von Oer,Oer,Franz,1852,1930,126608830
http://www.wikidata.org/entity/Q55859457,Leo Redtenbacher,Redtenbacher,Leo,1845,1904,139012605
http://www.wikidata.org/entity/Q55860057,Friedrich Karl von Rokitansky,Rokitansky,Friedrich-Karl,1866,1942,126849382
http://www.wikidata.org/entity/Q55860875,Cäsar von Scheidlein,Scheidlein,Caesar,1842,1911,101260342
http://www.wikidata.org/entity/Q55881976,Karl Rudolf Ditmar,Ditmar,Karl-Rudolf,1798,1875,143647830
http://www.wikidata.org/entity/Q55881980,Josef von Auckenthaler,Auckenthaler,Josef,1769,1831,143863983
http://www.wikidata.org/entity/Q55883355,Josef Chadt,Chadt,Josef,1812,1882,143923293
http://www.wikidata.org/entity/Q55883488,Johann von Ganahl,Ganahl,Johann,1817,1879,14377865X
http://www.wikidata.org/entity/Q55883633,Albert Angjelović,Angjelovic,Albert,1820,1849,143858777
http://www.wikidata.org/entity/Q55883967,Karl De Vaux,Devaulx,Karl,1776,1837,143949055
http://www.wikidata.org/entity/Q55884273,Franz Xaver Grüninger,Grueninger,Franz-Xaver,1790,1826,101139796X
http://www.wikidata.org/entity/Q55884330,Anton von Drechsel,Drechsel,Anton,1751,1817,143956639
http://www.wikidata.org/entity/Q55884332,Wilhelm von Dressery,Dressery,Wilhelm,1770,1822,143956663
http://www.wikidata.org/entity/Q55884952,Joseph Edlbacher,Edlbacher,Joseph,1817,1868,143982370
http://www.wikidata.org/entity/Q55885009,Albert Eker,Eker,Albert,1818,1889,14398750X
http://www.wikidata.org/entity/Q55885526,Josef Heinrich Hafferl,Hafferl,Josef-Heinrich,1823,1896,1011484811
http://www.wikidata.org/entity/Q55885614,David Gabriel Fischel,Fischel,David-Gabriel,1787,1854,144029227
http://www.wikidata.org/entity/Q55886269,Joseph Hirschhäuter,Hirschhaeuter,Joseph,1801,1859,1011871556
http://www.wikidata.org/entity/Q59653601,Fritz Hoschek,Hoschek,Fritz,1904,1942,130196762
http://www.wikidata.org/entity/Q59822851,Hans Truxa,Truxa,Hans-Maria,1851,1906,119035049
http://www.wikidata.org/entity/Q59944038,Giulio Sandri,Sandri,Giulio,1789,1876,1029135657
http://www.wikidata.org/entity/Q60050488,Janko Samec,Samec,Janko,1886,1945,102911725X
http://www.wikidata.org/entity/Q60104208,Aleksander Toman,Toman,Aleksander,1851,1931,1102379719
http://www.wikidata.org/entity/Q60177401,Rudolf Baumfeld,Baumfeld,Rudolf-Lothar,1903,1988,131907484
http://www.wikidata.org/entity/Q60178345,August Albert,Albert,August,1854,1932,143802011
http://www.wikidata.org/entity/Q60197120,Jožef Seigerschmied,Seigerschmied,Jozef,1868,1942,1033731366
http://www.wikidata.org/entity/Q60197375,Theodor Schwarz,Schwarz-Karsten,Theodor,1854,1932,1033473987
http://www.wikidata.org/entity/Q60232153,Conrad Kreuzer,Kreuzer,Konrad,1810,1861,118566768
http://www.wikidata.org/entity/Q60232153,Conrad Kreuzer,Kreuzer,Konrad,1810,1861,135568331
http://www.wikidata.org/entity/Q60233273,Vladislav Růžička,Ruzicka,Vladislav,1870,1934,116712392
http://www.wikidata.org/entity/Q60594900,Karel Melzer,Melzer,Karl,1814,1878,1020628375
http://www.wikidata.org/entity/Q60623080,Patrizius Anzoletti,Anzoletti,Patrizius,1838,1901,132658321
http://www.wikidata.org/entity/Q60623107,Aleksandar Badaj,Badaj,Alexander,1858,1937,143865587
http://www.wikidata.org/entity/Q60623145,Alexander Berghold,Berghold,Alexander,1838,1918,126039860
http://www.wikidata.org/entity/Q60623213,Karl Bodingbauer,Bodingbauer,Karl,1903,1946,134114426
http://www.wikidata.org/entity/Q60623260,Ivan Santiago Buratovich,Buratovich,Ivan-Santiago,1846,1909,143920545
http://www.wikidata.org/entity/Q60623268,Theodor Calafati,Calafati,Theodor,1843,1921,143917463
http://www.wikidata.org/entity/Q60623303,Alois Curinaldi,Curinaldi,Alois,1865,1940,143930117
http://www.wikidata.org/entity/Q60623315,Albin Czerny,Czerny,Albin,1821,1900,116778407
http://www.wikidata.org/entity/Q60623337,Josef von Danno,Danno,Josef,1742,1816,143948083
http://www.wikidata.org/entity/Q60623342,Alphons Danzer,Danzer,Alfons,1842,1899,127701818
http://www.wikidata.org/entity/Q60623409,Paul Droßbach,Drossbach,Paul,1866,1903,143655957
http://www.wikidata.org/entity/Q60623489,Adolf Ehrlich,Ehrlich,Adolf,1864,1935,143983865
http://www.wikidata.org/entity/Q60623495,Sigmund Ehrlich,Ehrlich,Sigmund,1852,1932,143678124
http://www.wikidata.org/entity/Q60623496,Camillo Ehrmann,Ehrmann,Camillo,1873,1927,143984179
http://www.wikidata.org/entity/Q60623499,Otto Ekstein,Ekstein,Otto,1865,1937,143987739
http://www.wikidata.org/entity/Q60623503,Johann Florian Elßler,Elssler,Johann-Florian,1769,1843,135907438
http://www.wikidata.org/entity/Q60623506,Julius Eppstein,Eppstein,Julius,1846,1898,143686852
http://www.wikidata.org/entity/Q60623515,Karlo Eterović,Eterovic,Karlo,1874,1935,144003821
http://www.wikidata.org/entity/Q60623523,Johann Nep. Feichtinger,Feichtinger,Johann-Nep,1812,1872,116435607
http://www.wikidata.org/entity/Q60623538,Hans Filzer,Filzer,Hans,1858,1930,144028808
http://www.wikidata.org/entity/Q60623542,Josef Fleischner,Fleischner,Josef,1863,1942,127574751
http://www.wikidata.org/entity/Q60623572,Berthold Frischauer,Frischauer,Berthold,1851,1924,14403428X
http://www.wikidata.org/entity/Q60623579,Adalbert von Fuchs,Fuchs,Adalbert,1846,1929,143773860
http://www.wikidata.org/entity/Q60623585,Fridolin Galehr,Galehr,Fridolin,1838,1917,144036126
http://www.wikidata.org/entity/Q60623587,Moritz von Gallois,Gallois,Moritz,1859,1928,144036711
http://www.wikidata.org/entity/Q60623588,Franz Gamerith,Gamerith,Franz,1871,1938,12917470X
http://www.wikidata.org/entity/Q60623596,Hermine Gartner,Gartner,Hermine,1846,1905,144039478
http://www.wikidata.org/entity/Q60623622,Johann Gerst,Gerst,Johann,1850,1890,144044633
http://www.wikidata.org/entity/Q60623657,Georg Grabmayr von Angerheim,Grabmayr-Angerheim,Georg,1870,1946,1011384663
http://www.wikidata.org/entity/Q60623662,Otto Granichstaedten-Czerva,Granichstaedten-Czerva,Otto,1841,1914,131183249
http://www.wikidata.org/entity/Q60623672,Paul Greussing,Greussing,Paul,1859,1916,116832878
http://www.wikidata.org/entity/Q60623677,Ernst Ludwig Grieszelich,Grieszelich,Ernst-Ludwig,1832,1913,1011385945
http://www.wikidata.org/entity/Q60623712,Edmund Gütl,Guetl,Edmund,1879,1909,1011405342
http://www.wikidata.org/entity/Q60623719,Lambert Guppenberger,Guppenberger,Lambert,1839,1907,1011347237
http://www.wikidata.org/entity/Q60623720,Emil Gurschner,Gurschner,Emil,1886,1938,1011404001
http://www.wikidata.org/entity/Q60623726,Friedrich Frh. von Haan,Haan,Friedrich,1838,1916,1011406942
http://www.wikidata.org/entity/Q60623737,Casimir Hämmerle,Haemmerle,Casimir,1847,1920,1011573687
http://www.wikidata.org/entity/Q60623743,Wendelin Haidegger,Haidegger,Wendelin,1865,1930,1011547066
http://www.wikidata.org/entity/Q60623808,Oskar Herget,Herget,Oskar,1890,1946,134066804
http://www.wikidata.org/entity/Q60623843,Josef Hiebsch,Hiebsch,Josef,1854,1897,139724648
http://www.wikidata.org/entity/Q60623867,Josef Adolf Hirschl,Hirschl,Josef-Adolf,1865,1914,126481768
http://www.wikidata.org/entity/Q60623870,Anton Hittmair,Hittmair,Anton,1858,1911,116917083
http://www.wikidata.org/entity/Q60623907,Ferdinand Holzinger von Janaburg,Holzinger-Janaburg,Ferdinand,1836,1901,132875225
http://www.wikidata.org/entity/Q60623929,Josef Hossner,Hossner,Josef,1874,1935,1012210537
http://www.wikidata.org/entity/Q60644655,Karel Kordelič,Kordelic,Karel,1857,1922,1017319634
http://www.wikidata.org/entity/Q60814963,Benno Imendörffer,Imendoerffer,Benno,1867,1945,128774401
http://www.wikidata.org/entity/Q60814970,Isidor Ingwer,Ingwer,Isidor,1866,1942,129722324
http://www.wikidata.org/entity/Q60815006,Tomislav Ivkanec,Ivkanec,Tomislav,1844,1912,1012603482
http://www.wikidata.org/entity/Q60815021,Franz Josef Jäkel,Jaekel,Franz-Josef,1836,1905,12892974X
http://www.wikidata.org/entity/Q60815054,Jaroslav Janovský,Janovsky,Jaroslav,1850,1907,1012674185
http://www.wikidata.org/entity/Q60815058,Valentin Janscheck,Janscheck,Valentin,1867,1947,1012673812
http://www.wikidata.org/entity/Q60815089,Johann Nep. Jassnüger,Jassnueger,Johann-Nep,1766,1827,121044505
http://www.wikidata.org/entity/Q60815176,"Josephy, Gustav d. Ä.",Josephy,Gustav,1820,1857,137666446
http://www.wikidata.org/entity/Q60815203,Karl Juhász,Juhasz,Karl,1868,1940,1012923169
