i,item,itemLabel,oeblid,apis_id
14560,http://www.wikidata.org/entity/Q60623576,Ferdinand Frühwald,F/Fruehwald_Ferdinand_1854_1908,83059.0
14561,http://www.wikidata.org/entity/Q60623582,Ernst Fussenegger,F/Fussenegger_Ernst_1874_1915,82450.0
14562,http://www.wikidata.org/entity/Q60623613,Gustav Gf. Geldern Egmond zu Arcen,G/Geldern-Egmond-Arcen_Gustav_1837_1915,82300.0
14563,http://www.wikidata.org/entity/Q60623619,Gustav von Gerl,G/Gerl_Gustav_1841_1920,81706.0
14564,http://www.wikidata.org/entity/Q60623646,Anton Godai,G/Godai_Anton_1863_1910,81436.0
14565,http://www.wikidata.org/entity/Q60623663,Otto Gras,G/Gras_Otto_1864_1907,81210.0
14566,http://www.wikidata.org/entity/Q60623705,Anton Grüssner,G/Gruessner_Anton_1863_1925,80314.0
14567,http://www.wikidata.org/entity/Q60623708,Adolf Gstirner,G/Gstirner_Adolf_1855_1940,80406.0
14568,http://www.wikidata.org/entity/Q60623722,Franz Seraph Gutjahr,G/Gutjahr_Franz-Seraph_1854_1929,79901.0
14569,http://www.wikidata.org/entity/Q60623728,Ludwig Haberer,H/Haberer_Ludwig_1846_1912,80055.0
14570,http://www.wikidata.org/entity/Q60623735,Johann Hacksteiner,H/Hacksteiner_Johann_1770_1849,80161.0
14571,http://www.wikidata.org/entity/Q60623758,Viktor Hanke,H/Hanke_Viktor_1871_1945,79273.0
14572,http://www.wikidata.org/entity/Q60623773,Franz Sales Hatheyer,H/Hatheyer_Franz-Sales_1873_1950,78845.0
14573,http://www.wikidata.org/entity/Q60623776,Martin Haudek,H/Haudek_Martin_1880_1931,78887.0
14574,http://www.wikidata.org/entity/Q60623783,Friedrich Hawelka,H/Hawelka_Friedrich_1875_1933,79083.0
14575,http://www.wikidata.org/entity/Q60623787,Ingenuin Hechenblaikner,H/Hechenblaikner_Ingenuin_1883_1933,78426.0
14576,http://www.wikidata.org/entity/Q60623793,Adolf Heider,H/Heider_Adolf_1858_1893,78541.0
14577,http://www.wikidata.org/entity/Q60623807,Franz Karl Herfurth,H/Herfurth_Franz-Karl_1853_1922,78346.0
14578,http://www.wikidata.org/entity/Q60623846,Wenzel Hieke,H/Hieke_Wenzel_1852_1895,77346.0
14579,http://www.wikidata.org/entity/Q60623856,Franz Himmelbauer,H/Himmelbauer_Franz_1871_1918,77444.0
14580,http://www.wikidata.org/entity/Q60623862,Johann Nepomuk Hinteröcker,H/Hinteroecker_Johann-Nep_1820_1872,77508.0
14581,http://www.wikidata.org/entity/Q60623864,Michael Hintner,H/Hintner_Michael_1842_1900,77541.0
14582,http://www.wikidata.org/entity/Q60623887,Leopold Hörmann,H/Hoermann_Leopold_1857_1927,77270.0
14583,http://www.wikidata.org/entity/Q60623906,Joseph Holzapfel,H/Holzapfel_Joseph_1815_1854,76305.0
14584,http://www.wikidata.org/entity/Q60623908,Henriette Hontschik,H/Hontschik_Henriette_1852_1919,76381.0
14585,http://www.wikidata.org/entity/Q60644783,Franc Komatar,K/Komatar_Franc_1875_1922,69365.0
14586,http://www.wikidata.org/entity/Q60624645,Ignaz Laschan von Solstein,L/Laschan-Solstein_Ignaz_1802_1888,64674.0
14587,http://www.wikidata.org/entity/Q60675408,Aleksander Morgenbesser,M/Morgenbesser_Aleksander_1816_1893,56853.0
14588,http://www.wikidata.org/entity/Q60710564,Anton Heinrich,H/Heinrich_Anton_1830_1888,78638.0
14589,http://www.wikidata.org/entity/Q60814960,Johann Georg Ilg,I/Ilg_Johann-Georg_1771_1836,75733.0
14590,http://www.wikidata.org/entity/Q60814966,P. Andreas Inauen,I/Inauen_Andreas_1880_1926,75797.0
14591,http://www.wikidata.org/entity/Q60814985,Franz Iška,I/Iska_Franz_1863_1922,75221.0
14592,http://www.wikidata.org/entity/Q60815033,Wilhelm Jakob von Herminenthal,J/Jakob-Herminenthal_Wilhelm_1878_1950,75464.0
14593,http://www.wikidata.org/entity/Q60815082,P. Joseph Jarosch,J/Jarosch_Joseph_1837_1901,74951.0
14594,http://www.wikidata.org/entity/Q60815113,Georg Jehly,J/Jehly_Georg_1848_1906,74344.0
14595,http://www.wikidata.org/entity/Q60815219,Adolfo Jurinac,J/Jurinac_Adolfo_1854_1925,73587.0
14596,http://www.wikidata.org/entity/Q60815237,Leo Kadrnozka,K/Kadrnozka_Leo_1872_1922,73749.0
14597,http://www.wikidata.org/entity/Q60815301,Emil Kammerer,K/Kammerer_Emil_1846_1901,73479.0
14598,http://www.wikidata.org/entity/Q60815347,Fritz Karpf,K/Karpf_Fritz_1887_1932,73137.0
14599,http://www.wikidata.org/entity/Q60815359,Josef Kasalovský,K/Kasalovsky_Josef_1845_1899,73158.0
14600,http://www.wikidata.org/entity/Q60815445,Richard Keki,K/Keki_Richard_1864_1916,72081.0
14601,http://www.wikidata.org/entity/Q60815482,Anka Kernic,K/Kernic_Anka_1886_1949,72289.0
14602,http://www.wikidata.org/entity/Q60815509,Jaroslav Khittel von Westhort,K/Khittel-Westhort_Jaroslav_1845_1918,71713.0
14603,http://www.wikidata.org/entity/Q60815527,Jacob Rudolph Khünl,K/Khuenl_Jacob-Rudolph_1775_1825,71740.0
14604,http://www.wikidata.org/entity/Q60815542,Alexander Gf. Kielmansegge,K/Kielmansegge_Alexander_1833_1914,71782.0
14605,http://www.wikidata.org/entity/Q60815561,Franz Xaver Kilian von Gayrsperg,K/Kilian-Gayrsperg_Franz-Xaver_1854_1907,71889.0
14606,http://www.wikidata.org/entity/Q60815564,Christian Graf Kinsky von Wchinitz und Tettau,K/Kinsky-Wchinitz-Tettau_Christian_1777_1835,71934.0
14607,http://www.wikidata.org/entity/Q60815637,Richard Klammer,K/Klammer_Richard_1855_1914,71585.0
14608,http://www.wikidata.org/entity/Q60815645,Paul Alois Klar,K/Klar_Paul-Alois_1801_1860,71620.0
14609,http://www.wikidata.org/entity/Q60815666,Friedrich Kleinhans,K/Kleinhans_Friedrich_1864_1916,71020.0
14610,http://www.wikidata.org/entity/Q60815728,Guido Frh. von Klingspor,K/Klingspor_Guido_1859_1915,70706.0
14611,http://www.wikidata.org/entity/Q60815739,Wilhelm Frh. von Klobučar,K/Klobucar_Wilhelm_1843_1924,70740.0
14612,http://www.wikidata.org/entity/Q60815752,Franz Kloiber,K/Kloiber_Franz_1850_1925,70785.0
14613,http://www.wikidata.org/entity/Q60815772,Otto Karl Heinrich Klusemann,K/Klusemann_Otto-Karl-Heinrich_1852_1908,70894.0
14614,http://www.wikidata.org/entity/Q60815786,Anton Knechtl von Ostenburg,K/Knechtl-Ostenburg_Anton_1853_1915,70211.0
14615,http://www.wikidata.org/entity/Q60815789,Leodegar Kneissler von Maixdorf,K/Kneissler-Maixdorf_Leodegar_1844_1925,70230.0
14616,http://www.wikidata.org/entity/Q60815862,Djuro Koča,K/Koca_Djuro_1853_1924,70585.0
14617,http://www.wikidata.org/entity/Q60815915,Karl Köll,K/Koell_Karl_1884_1916,70076.0
14618,http://www.wikidata.org/entity/Q60815935,Artur Frh. von Königsbrunn,K/Koenigsbrunn_Artur_1839_1919,70106.0
14619,http://www.wikidata.org/entity/Q25501700,Djuro Körbler,K/Koerbler_Djuro_1873_1927,69481.0
14620,http://www.wikidata.org/entity/Q60815987,Ernst Kohlmünzer,K/Kohlmuenzer_Ernst_1831_1916,69687.0
14621,http://www.wikidata.org/entity/Q60816049,Viktor Kollert,K/Kollert_Viktor_1887_1933,69229.0
14622,http://www.wikidata.org/entity/Q60816053,Edmund Kolmar,K/Kolmar_Edmund_1841_1933,69295.0
14623,http://www.wikidata.org/entity/Q60816061,Franz Michael Kometer,K/Kometer_Franz-Michael_1869_1933,69390.0
14624,http://www.wikidata.org/entity/Q60816077,Josef Deograt Konrád,K/Konrad_Josef-Deograt_1859_1921,68738.0
14625,http://www.wikidata.org/entity/Q60816095,Sigismund Kopajtić,K/Kopajtic_Sigismund_1853_1925,68801.0
14626,http://www.wikidata.org/entity/Q60816132,Marie Kraemer-Widl,K/Kraemer-Widl_Marie_1860_1926,68175.0
14627,http://www.wikidata.org/entity/Q60816196,Ivan Krapac,K/Krapac_Ivan_1843_1916,67714.0
14628,http://www.wikidata.org/entity/Q60816234,Ferdinand Kraus,K/Kraus_Ferdinand_1848_1898,67905.0
14629,http://www.wikidata.org/entity/Q60816243,Josef Kravogl,K/Kravogl_Josef_1870_1918,67234.0
14630,http://www.wikidata.org/entity/Q60816280,Otto Kren,K/Kren_Otto_1876_1937,67465.0
14631,http://www.wikidata.org/entity/Q60816303,Robert Adolf Krenn,K/Krenn_Robert-Adolf_1871_1937,67462.0
14632,http://www.wikidata.org/entity/Q60816320,Georg Frh. Kress von Kressenstein,K/Kress-Kressenstein_Georg_1783_1880,67486.0
14633,http://www.wikidata.org/entity/Q60816331,Michael Kretschy,K/Kretschy_Michael_1839_1884,67520.0
14634,http://www.wikidata.org/entity/Q60816360,Arpád Kříž,K/Kriz_Arpad_1859_1915,66959.0
14635,http://www.wikidata.org/entity/Q60816410,P. Anton Krotenthaller,K/Krotenthaller_Anton_1807_1871,67120.0
14636,http://www.wikidata.org/entity/Q60816447,Heinrich Kubena,K/Kubena_Heinrich_1855_1886,66506.0
14637,http://www.wikidata.org/entity/Q60816484,Gustav Kühnel,K/Kuehnel_Gustav_1873_1949,66655.0
14638,http://www.wikidata.org/entity/Q60816504,Emil Kugler,K/Kugler_Emil_1868_1941,66759.0
14639,http://www.wikidata.org/entity/Q60816634,Ludwig Lämmermayr,L/Laemmermayr_Ludwig_1877_1943,65308.0
14640,http://www.wikidata.org/entity/Q60816703,Victor Laner von Orsova,L/Laner-Orsova_Victor_1839_1910,64977.0
14641,http://www.wikidata.org/entity/Q60816742,Ferdinand Langenbacher,L/Langenbacher_Ferdinand_1839_1908,65023.0
14642,http://www.wikidata.org/entity/Q60816749,Albert Langer von Koningshoykt,L/Langer-Koningshoykt_Albert_1864_1920,65032.0
14643,http://www.wikidata.org/entity/Q60816776,Friedrich Gf. Lanjus von Wellenburg,L/Lanjus-Wellenburg_Friedrich_1888_1940,65244.0
14644,http://www.wikidata.org/entity/Q60816785,Georg Lantschner,L/Lantschner_Georg_1772_1823,65284.0
14645,http://www.wikidata.org/entity/Q60816959,Albert Frh. Le Gay von Lierfels,L/Legay-Lierfels_Albert_1859_1926,63886.0
14646,http://www.wikidata.org/entity/Q60816981,"Leibenfrost, Franz Heinrich d. Ä.",L/Leibenfrost_Franz-Heinrich_1819_1893,63991.0
14647,http://www.wikidata.org/entity/Q60817031,Ernst Frh. von Leithner,L/Leithner_Ernst_1852_1914,64140.0
14648,http://www.wikidata.org/entity/Q60817044,Johann Georg Leitner,L/Leitner_Johann-Georg_1793_1855,64169.0
14649,http://www.wikidata.org/entity/Q60817075,Johann Nep. Lemoch,L/Lemoch_Johann-Nep_1810_1863,63531.0
14650,http://www.wikidata.org/entity/Q60817091,Ödön Lencz,L/Lencz_Oedoen_1851_1921,63563.0
14651,http://www.wikidata.org/entity/Q60817095,Gustav von Lendecke,L/Lendecke_Gustav_1853_1938,63566.0
14652,http://www.wikidata.org/entity/Q60817138,Mirko Lentulaj,L/Lentulaj_Mirko_1774_1864,63678.0
14653,http://www.wikidata.org/entity/Q60817162,P. Wenzel Lerch,L/Lerch_Wenzel_1846_1914,63814.0
14654,http://www.wikidata.org/entity/Q60817247,Bohuslav Lhotský,L/Lhotsky_Bohuslav_1879_1930,63433.0
14655,http://www.wikidata.org/entity/Q60817261,Leopold Libitzky,L/Libitzky_Leopold_1828_1912,63463.0
14656,http://www.wikidata.org/entity/Q60817299,Béni Liebbald,L/Liebbald_Beni_1844_1904,62840.0
14657,http://www.wikidata.org/entity/Q60817357,Max Frh. Limbeck von Lilienau,L/Limbeck-Lilienau_Max_1865_1941,63130.0
14658,http://www.wikidata.org/entity/Q60817379,Anton Friedrich Lindner,L/Lindner_Anton-Friedrich_1800_1841,62477.0
14659,http://www.wikidata.org/entity/Q60817478,Felicjan Łobeski,L/Lobeski_Felicjan_1815_1859,62115.0
14660,http://www.wikidata.org/entity/Q60817493,Antun Lobmayer,L/Lobmayer_Antun_1844_1906,62156.0
14661,http://www.wikidata.org/entity/Q60817549,Leopoldine Löscher,L/Loescher_Leopoldine_1853_1928,62324.0
14662,http://www.wikidata.org/entity/Q60817581,Joseph Lohninger,L/Lohninger_Joseph_1866_1926,61787.0
14663,http://www.wikidata.org/entity/Q60817603,Emanuele Longo,L/Longo_Emanuele_1851_1909,61854.0
14664,http://www.wikidata.org/entity/Q60817628,Václav Losa,L/Losa_Vaclav_1867_1939,62039.0
14665,http://www.wikidata.org/entity/Q60817687,Erich Lünemann,L/Luenemann_Erich_1881_1910,61620.0
14666,http://www.wikidata.org/entity/Q60817707,Imre Lukácsy,L/Lukacsy_Imre_1867_1945,61697.0
14667,http://www.wikidata.org/entity/Q60817748,Otto von Lutterotti zu Gazzolis und Langenthal,L/Lutterotti-Gazzolis-Langenthal_Otto_1866_1922,61128.0
14668,http://www.wikidata.org/entity/Q60817797,Edward Madeyski,M/Madeyski_Edward_1832_1906,60605.0
14669,http://www.wikidata.org/entity/Q60817819,Maximilian Maendl von Bughardt,M/Maendl-Bughardt_Maximilian_1860_1929,60651.0
14670,http://www.wikidata.org/entity/Q60817845,Edmund Mayer von Marnegg,M/Maier-Marnegg_Edmund_1842_1901,60794.0
14671,http://www.wikidata.org/entity/Q60817867,Virgil von Mayrhofen zu Koburg und Anger,M/Maierhofen-Koburg-Anger_Virgil_1815_1877,60841.0
14672,http://www.wikidata.org/entity/Q60817896,Ferdinand Maitisch,M/Maitisch_Ferdinand_1834_1894,59827.0
14673,http://www.wikidata.org/entity/Q60817915,Alois Malfatti,M/Malfatti_Alois_1835_1895,59977.0
14674,http://www.wikidata.org/entity/Q60817967,Mario Manfroni,M/Manfroni_Mario_1838_1925,60151.0
14675,http://www.wikidata.org/entity/Q60817994,Philipp Mansch,M/Mansch_Philipp_1838_1890,59506.0
14676,http://www.wikidata.org/entity/Q60818058,Georg Marienburger,M/Marienburger_Georg_1751_1817,59100.0
14677,http://www.wikidata.org/entity/Q60818103,Moritz Markl,M/Markl_Moritz_1824_1902,59167.0
14678,http://www.wikidata.org/entity/Q60818136,Rudolf Marsoner,M/Marsoner_Rudolf_1899_1928,59326.0
14679,http://www.wikidata.org/entity/Q60818164,Michael Friedrich Maschek von Maasburg,M/Maschek-Maasburg_Michael-Friedrich_1838_1918,58741.0
14680,http://www.wikidata.org/entity/Q60818331,Joseph von Mehoffer,M/Mehoffer_Joseph_1786_1844,58729.0
14681,http://www.wikidata.org/entity/Q60818358,Karl Meithner,M/Meithner_Karl_1892_1942,93469.0
14682,http://www.wikidata.org/entity/Q60818367,Josef Graf Melchiori,M/Melchiori_Josef_1826_1903,58114.0
14683,http://www.wikidata.org/entity/Q60818469,Karl Metschl,M/Metschl_Karl_1864_1924,57808.0
14684,http://www.wikidata.org/entity/Q60818473,Anatol Méttelét,M/Mettelet_Anatol_1869_1925,57811.0
14685,http://www.wikidata.org/entity/Q60818546,P. Benko Mihaljević,M/Mihaljevic_Benko_1768_1855,57323.0
14686,http://www.wikidata.org/entity/Q60818604,Alois Millanich,M/Millanich_Alois_1835_1903,57575.0
14687,http://www.wikidata.org/entity/Q60818640,Alexander Frh. von Minarelli-Fitzgerald,M/Minarelli-Fitzgerald_Alexander_1854_1934,56931.0
14688,http://www.wikidata.org/entity/Q60818701,Johann Mörth,M/Moerth_Johann_1848_1904,56499.0
14689,http://www.wikidata.org/entity/Q60818708,Roman Mössl,M/Moessl_Roman_1860_1913,56517.0
14690,http://www.wikidata.org/entity/Q60818779,Theodor Morawski,M/Morawski_Theodor_1852_1912,56829.0
14691,http://www.wikidata.org/entity/Q60818787,Angelo Moro Lin,M/Moro-Lin_Angelo_1831_1898,56156.0
14692,http://www.wikidata.org/entity/Q60818800,Alessandro Morpurgo,M/Morpurgo_Alessandro_1859_1899,56201.0
14693,http://www.wikidata.org/entity/Q60818822,Leopold Moses,M/Moses_Leopold_1888_1943,93433.0
14694,http://www.wikidata.org/entity/Q60818889,Josef Mündel von Feldberg,M/Muendel-Feldberg_Josef_1829_1898,56077.0
14695,http://www.wikidata.org/entity/Q60818934,Ferenc Gf. Nádasdy von Nádasd und Fogarasföld,N/Nadasdy-Nadasd-Fogarasfoeld_Ferenc_1801_1883,55632.0
14696,http://www.wikidata.org/entity/Q60818946,Gustav Adolf Nadler,N/Nadler_Gustav-Adolf_1834_1912,55659.0
14697,http://www.wikidata.org/entity/Q60818975,Karl Frh. Nagy von Töbör-Ethe,N/Nagy-Toeboer-Ethe_Karl_1818_1881,55758.0
14698,http://www.wikidata.org/entity/Q60819014,Emil Neder,N/Neder_Emil_1867_1939,55303.0
14699,http://www.wikidata.org/entity/Q60819021,Mauric Nedopil,N/Nedopil_Mauric_1847_1900,55327.0
14700,http://www.wikidata.org/entity/Q60819027,Johann Philipp Neeb,N/Neeb_Johann-Philipp_1806_1892,55339.0
14701,http://www.wikidata.org/entity/Q60819064,Josef Nentwich,N/Nentwich_Josef_1851_1903,54730.0
14702,http://www.wikidata.org/entity/Q60819084,Julius Netolitzky,N/Netolitzky_Julius_1841_1912,54815.0
14703,http://www.wikidata.org/entity/Q60819134,Anton Neumüller,N/Neumueller_Anton_1830_1898,55057.0
14704,http://www.wikidata.org/entity/Q60819136,Jakob Anton Neuner,N/Neuner_Jakob-Anton_1806_1842,54357.0
14705,http://www.wikidata.org/entity/Q60819152,Wilhelm Nickl von Oppavár,N/Nickl-Oppavar_Wilhelm_1850_1928,54459.0
14706,http://www.wikidata.org/entity/Q60819162,P. Alois Niederegger,N/Niederegger_Alois_1849_1933,54480.0
14707,http://www.wikidata.org/entity/Q60819193,Isidor von Nikolić,N/Nikolic_Isidor_1805_1862,54626.0
14708,http://www.wikidata.org/entity/Q60819198,Sergije Nikolić,N/Nikolic_Sergije_1816_1874,54629.0
14709,http://www.wikidata.org/entity/Q60819218,Viktor von Njegovan,N/Njegovan_Viktor_1860_1925,53990.0
14710,http://www.wikidata.org/entity/Q60819299,Johann Karl von Obentraut,O/Obentraut_Johann-Karl_1843_1911,53708.0
14711,http://www.wikidata.org/entity/Q60819450,Julius Olschowy,O/Olschowy_Julius_1862_1922,53381.0
14712,http://www.wikidata.org/entity/Q60819506,Felix Gf. von Orsini und Rosenberg,O/Orsini-Rosenberg_Felix_1846_1905,52893.0
14713,http://www.wikidata.org/entity/Q60819626,Franz Panhans,P/Panhans_Franz_1869_1913,52742.0
14714,http://www.wikidata.org/entity/Q60819687,Johann Paukert von Hohenfranken,P/Paukert-Hohenfranken_Johann_1847_1915,52341.0
14715,http://www.wikidata.org/entity/Q27503388,Emmy Paungarten,P/Paungarten_Emma_1874_1947,52456.0
14716,http://www.wikidata.org/entity/Q60819703,Anton Pavec,P/Pavec_Anton_1851_1927,51752.0
14717,http://www.wikidata.org/entity/Q60819708,Luigi Cesare Pavissich,P/Pavissich_Luigi-Cesare_1823_1905,51791.0
14718,http://www.wikidata.org/entity/Q60819715,Józef Benedykt Pawlikowski,P/Pawlikowski_Jozef-Benedykt_1770_1830,51851.0
14719,http://www.wikidata.org/entity/Q60819717,Alfred Guntram Pawlitschek,P/Pawlitschek_Alfred-Guntram_1857_1931,51875.0
14720,http://www.wikidata.org/entity/Q60819749,Rudolf Peithner von Lichtenfels,P/Peithner-Lichtenfels_Rudolf_1848_1905,52092.0
14721,http://www.wikidata.org/entity/Q60819760,Aegyd Pengg,P/Pengg_Aegyd_1788_1855,51511.0
14722,http://www.wikidata.org/entity/Q60819762,Dujam Penić,P/Penic_Dujam_1890_1946,51514.0
14723,http://www.wikidata.org/entity/Q60819769,Edgar von Penzig-Franz,P/Penzig-Franz_Edgar_1864_1931,51547.0
14724,http://www.wikidata.org/entity/Q60819773,Franz Perčević von Odavna,P/Percevic-Odavna_Franz_1841_1914,51564.0
14725,http://www.wikidata.org/entity/Q60819776,Luigi de Peretti,P/Peretti_Luigi_1819_1892,51605.0
14726,http://www.wikidata.org/entity/Q60819806,Alberto Moisè Perugia,P/Perugia_Alberto-Moise_1843_1897,51054.0
14727,http://www.wikidata.org/entity/Q60819831,Franz Josef Petter,P/Petter_Franz-Josef_1869_1944,51400.0
14728,http://www.wikidata.org/entity/Q60819879,Karl von Pfiffer,P/Pfiffer_Karl_1805_1889,50923.0
14729,http://www.wikidata.org/entity/Q60819905,Maximilian von Pichler,P/Pichler_Maximilian_1839_1904,50391.0
14730,http://www.wikidata.org/entity/Q60819942,Simon Pirchegger,P/Pirchegger_Simon_1889_1946,50005.0
14731,http://www.wikidata.org/entity/Q60819957,Michael Piringer,P/Piringer_Michael_1763_1840,50054.0
14732,http://www.wikidata.org/entity/Q60819961,P. Alois Urban Piscalar,P/Piscalar_Alois-Urban_1817_1892,50087.0
14733,http://www.wikidata.org/entity/Q60819965,Ignaz Pisko,P/Pisko_Ignaz_1828_1905,50128.0
14734,http://www.wikidata.org/entity/Q60819992,Johann Plakolm,P/Plakolm_Johann_1827_1896,50293.0
14735,http://www.wikidata.org/entity/Q60820048,Franz Josef Pöch,P/Poech_Franz-Josef_1857_1919,49812.0
14736,http://www.wikidata.org/entity/Q60820079,Géza Pogrányi Nagy,P/Pogranyi-Nagy_Geza_1869_1922,49233.0
14737,http://www.wikidata.org/entity/Q60820102,Stanislaus Polansky,P/Polansky_Stanislaus_1854_1922,49451.0
14738,http://www.wikidata.org/entity/Q60820145,Josef von Posch,P/Posch_Josef_1851_1932,48427.0
14739,http://www.wikidata.org/entity/Q60820158,Kristián Eduard Pospíšil,P/Pospisil_Kristian-Eduard_1842_1899,48466.0
14740,http://www.wikidata.org/entity/Q60820181,Jakob Isidor Prantl,P/Prantl_Jakob-Isidor_1772_1856,48637.0
14741,http://www.wikidata.org/entity/Q60820186,Wilhelm Wenzel Prašil,P/Prasil_Wilhelm-Wenzel_1808_1870,48691.0
14742,http://www.wikidata.org/entity/Q60820206,Karl Prenninger,P/Prenninger_Karl_1829_1902,48146.0
14743,http://www.wikidata.org/entity/Q12645799,Zora von Preradović,P/Preradovic_Zora_1867_1927,48155.0
14744,http://www.wikidata.org/entity/Q60820215,Matěj Prettner,P/Prettner_Matej_1868_1907,48185.0
14745,http://www.wikidata.org/entity/Q60820245,Johann Nep. Probst,P/Probst_Johann-Nep_1756_1824,48372.0
14746,http://www.wikidata.org/entity/Q60820282,Otto Prueschenk von Lindenhoven,P/Prueschenk-Lindenhoven_Otto_1832_1909,47849.0
14747,http://www.wikidata.org/entity/Q60820294,Arthur Pserhofer,P/Pserhofer_Arthur_1873_1907,47923.0
14748,http://www.wikidata.org/entity/Q60820307,Johann Karl Pürthner,P/Puerthner_Johann-Karl_1860_1917,47995.0
14749,http://www.wikidata.org/entity/Q60820320,Paul Puntschart,P/Puntschart_Paul_1867_1945,47383.0
14750,http://www.wikidata.org/entity/Q60820333,Norbert Purschka,P/Purschka_Norbert_1813_1898,47424.0
14751,http://www.wikidata.org/entity/Q60820351,Gedeon Frh. Radó von Szent-Mártony,R/Rado-Szent-Martony_Gedeon_1811_1876,47048.0
14752,http://www.wikidata.org/entity/Q60820362,Massimiliano Roberto Raicevich,R/Raicevich_Massimiliano-Roberto_1878_1915,47151.0
14753,http://www.wikidata.org/entity/Q60820363,Emil Raimann,R/Raimann_Emil_1872_1949,47157.0
14754,http://www.wikidata.org/entity/Q60820366,Hans von Rainer zu Harbach,R/Rainer-Harbach_Hans_1863_1935,47181.0
14755,http://www.wikidata.org/entity/Q60820374,Erwin Raisp von Caliga,R/Raisp-Caliga_Erwin_1862_1915,47219.0
14756,http://www.wikidata.org/entity/Q60820403,Benjamin Ze'eb Wolf Hakohen Rapoport,R/Rapoport_Benjamin-Zeeb-Wolf-Hakohen_1754_1837,46658.0
14757,http://www.wikidata.org/entity/Q60820410,Ferdinand Rappold,R/Rappold_Ferdinand_1846_1928,46685.0
14758,http://www.wikidata.org/entity/Q60820437,Heinrich Rechberger,R/Rechberger_Heinrich_1864_1937,46230.0
14759,http://www.wikidata.org/entity/Q60820483,P. Johann Bapt. Reindl,R/Reindl_Johann-Bapt_1804_1878,46572.0
14760,http://www.wikidata.org/entity/Q60820530,Benjamin Reinitzer,R/Reinitzer_Benjamin_1855_1928,45933.0
14761,http://www.wikidata.org/entity/Q60820577,Sigmund Reitzes,R/Reitzes_Sigmund_1835_1906,46142.0
14762,http://www.wikidata.org/entity/Q60820585,Ladislaus Rémy-Berzenkovich von Szillás,R/Remy-Berzenkovich-Szillas_Ladislaus_1865_1938,46179.0
14763,http://www.wikidata.org/entity/Q60820597,Věkoslava Aloisia Ress-Blažková,R/Ress-Blazkova_Vekoslava-Aloisia_1841_1873,45559.0
14764,http://www.wikidata.org/entity/Q60820659,Ernst Riederer,R/Riederer_Ernst_1868_1950,45282.0
14765,http://www.wikidata.org/entity/Q60820675,Johann Georg Rief,R/Rief_Johann-Georg_1765_1848,45355.0
14766,http://www.wikidata.org/entity/Q60820690,Ferdinand Riegler,R/Riegler_Ferdinand_1870_1937,45404.0
