oeblxmlname,awLabel,aw_url,instance_of,location,inception,creator,mainsubject,mainsubjectLabel,depicts,depictsLabel,madefrom,height,width
F/Feszty_Arpad_1856_1914,Arrival of the Hungarians,,,http://www.wikidata.org/entity/Q1216693,1892-01-01T00:00:00Z,http://www.wikidata.org/entity/Q926831,,,,,http://www.wikidata.org/entity/Q296955,15,120
B/Blaas_Eugen_1843_1931,In the Water,,,http://www.wikidata.org/entity/Q768717,1914-01-01T00:00:00Z,http://www.wikidata.org/entity/Q715036,,,http://www.wikidata.org/entity/Q2179394,nude swimming,http://www.wikidata.org/entity/Q296955,78.4,44.5
B/Blaas_Eugen_1843_1931,In the Water,,,http://www.wikidata.org/entity/Q768717,1914-01-01T00:00:00Z,http://www.wikidata.org/entity/Q715036,,,http://www.wikidata.org/entity/Q1279269,chignon,http://www.wikidata.org/entity/Q296955,78.4,44.5
B/Blaas_Eugen_1843_1931,In the Water,,,http://www.wikidata.org/entity/Q768717,1914-01-01T00:00:00Z,http://www.wikidata.org/entity/Q715036,,,http://www.wikidata.org/entity/Q2367101,brown hair,http://www.wikidata.org/entity/Q106857709,78.4,44.5
B/Blaas_Eugen_1843_1931,In the Water,,,http://www.wikidata.org/entity/Q768717,1914-01-01T00:00:00Z,http://www.wikidata.org/entity/Q715036,,,http://www.wikidata.org/entity/Q8074,cloud,http://www.wikidata.org/entity/Q106857709,78.4,44.5
S/Steindl_Imre_1839_1902,St Elisabeth Church (Budapest),,,,1757-01-01T00:00:00Z,,,,,,,,
B/Blaas_Eugen_1843_1931,In the Water,,,http://www.wikidata.org/entity/Q768717,1914-01-01T00:00:00Z,http://www.wikidata.org/entity/Q715036,,,http://www.wikidata.org/entity/Q11722446,mons pubis,http://www.wikidata.org/entity/Q106857709,78.4,44.5
B/Blaas_Eugen_1843_1931,In the Water,,,http://www.wikidata.org/entity/Q768717,1914-01-01T00:00:00Z,http://www.wikidata.org/entity/Q715036,,,http://www.wikidata.org/entity/Q152,fish,http://www.wikidata.org/entity/Q296955,78.4,44.5
B/Blaas_Eugen_1843_1931,In the Water,,,http://www.wikidata.org/entity/Q768717,1914-01-01T00:00:00Z,http://www.wikidata.org/entity/Q715036,,,http://www.wikidata.org/entity/Q43801,umbilicus,http://www.wikidata.org/entity/Q106857709,78.4,44.5
B/Blaas_Eugen_1843_1931,In the Water,,,http://www.wikidata.org/entity/Q768717,1914-01-01T00:00:00Z,http://www.wikidata.org/entity/Q715036,,,http://www.wikidata.org/entity/Q467,woman,http://www.wikidata.org/entity/Q106857709,78.4,44.5
F/Fibich_Zdenek_1850_1900,The Tempest,,,,1893-01-01T00:00:00Z,,,,,,,,
B/Blaas_Eugen_1843_1931,In the Water,,,http://www.wikidata.org/entity/Q768717,1914-01-01T00:00:00Z,http://www.wikidata.org/entity/Q715036,,,http://www.wikidata.org/entity/Q2367101,brown hair,http://www.wikidata.org/entity/Q296955,78.4,44.5
B/Blaas_Eugen_1843_1931,In the Water,,,http://www.wikidata.org/entity/Q768717,1914-01-01T00:00:00Z,http://www.wikidata.org/entity/Q715036,,,http://www.wikidata.org/entity/Q8074,cloud,http://www.wikidata.org/entity/Q296955,78.4,44.5
S/Schreier_Otto_1901_1929,Q18463297,,,,,,,,,,,,
B/Blaas_Eugen_1843_1931,In the Water,,,http://www.wikidata.org/entity/Q768717,1914-01-01T00:00:00Z,http://www.wikidata.org/entity/Q715036,,,http://www.wikidata.org/entity/Q11722446,mons pubis,http://www.wikidata.org/entity/Q296955,78.4,44.5
N/Neumann_Franz_1844_1905,Liberec Town Hall,,,,,,,,,,,,
S/Schreier_Otto_1901_1929,Schreier–Sims algorithm,,,,,,,,,,,,
B/Blaas_Eugen_1843_1931,In the Water,,,http://www.wikidata.org/entity/Q768717,1914-01-01T00:00:00Z,http://www.wikidata.org/entity/Q715036,,,http://www.wikidata.org/entity/Q15324,body of water,http://www.wikidata.org/entity/Q106857709,78.4,44.5
C/Capek_Karel_1890_1938,Krakatit,,,,,,,,,,,,
L/Lombroso_Cesare_1835_1909,Q19132954,,,,,,,,,,,,
F/Fibich_Zdenek_1850_1900,Šárka,,,,,,,,,,,,
G/Gardonyi_Geza_1863_1922,Eclipse of the Crescent Moon,,,,,,,,,,,,
W/Witkiewicz_Stanislaw-Ignacy_1885_1939,Q9351396,,,,,,,,,,,,
H/Hrusevskyj_Mychajlo_1866_1934,History of Ukrainian Literature,,,,,,,,,,,,
B/Blaas_Eugen_1843_1931,In the Water,,,http://www.wikidata.org/entity/Q768717,1914-01-01T00:00:00Z,http://www.wikidata.org/entity/Q715036,,,http://www.wikidata.org/entity/Q43801,umbilicus,http://www.wikidata.org/entity/Q296955,78.4,44.5
G/Goelsdorf_Karl_1861_1916,kkStB 6,,,,,,,,,,,,
P/Przybyszewski_Stanislaw_1868_1927,Q9195727,,,,,,,,,,,,
S/Schreier_Otto_1901_1929,Nielsen–Schreier theorem,,,,,,,,,,,,
S/Schulz_Bruno_1892_1942,Sanatorium Under the Sign of the Hourglass,,,,,,,,,,,,
B/Blaas_Eugen_1843_1931,In the Water,,,http://www.wikidata.org/entity/Q768717,1914-01-01T00:00:00Z,http://www.wikidata.org/entity/Q715036,,,http://www.wikidata.org/entity/Q10791,nudity,http://www.wikidata.org/entity/Q106857709,78.4,44.5
B/Blaas_Eugen_1843_1931,In the Water,,,http://www.wikidata.org/entity/Q768717,1914-01-01T00:00:00Z,http://www.wikidata.org/entity/Q715036,,,http://www.wikidata.org/entity/Q467,woman,http://www.wikidata.org/entity/Q296955,78.4,44.5
K/Koenig_Gyula_1849_1913,König's theorem,,,,,,,,,,,,
B/Blaas_Eugen_1843_1931,In the Water,,,http://www.wikidata.org/entity/Q768717,1914-01-01T00:00:00Z,http://www.wikidata.org/entity/Q715036,,,http://www.wikidata.org/entity/Q1986098,standing,http://www.wikidata.org/entity/Q106857709,78.4,44.5
P/Polak_Mihaly_1773_1855,Sándor Palace,,,,1806-01-01T00:00:00Z,,,,,,,,
S/Schreier_Otto_1901_1929,Schreier's lemma,,,,,,,,,,,,
S/Schreier_Otto_1901_1929,Schreier refinement theorem,,,,,,,,,,,,
B/Blaas_Eugen_1843_1931,In the Water,,,http://www.wikidata.org/entity/Q768717,1914-01-01T00:00:00Z,http://www.wikidata.org/entity/Q715036,,,http://www.wikidata.org/entity/Q15324,body of water,http://www.wikidata.org/entity/Q296955,78.4,44.5
S/Schmid_Friedrich_1825_1891,Rathaus of Vienna,,,http://www.wikidata.org/entity/Q1741,1872-01-01T00:00:00Z,,,,,,,,
S/Steindl_Imre_1839_1902,Hungarian Parliament Building,,,http://www.wikidata.org/entity/Q598014,1885-01-01T00:00:00Z,,,,,,,96,
S/Schreier_Otto_1901_1929,Schreier domain,,,,,,,,,,,,
M/Makart_Hans_1840_1884,The Death of Cleopatra,,,http://www.wikidata.org/entity/Q869781,1875-01-01T00:00:00Z,http://www.wikidata.org/entity/Q511444,,,http://www.wikidata.org/entity/Q68854,snakebite,http://www.wikidata.org/entity/Q12321255,,
M/Makart_Hans_1840_1884,The Death of Cleopatra,,,http://www.wikidata.org/entity/Q869781,1876-01-01T00:00:00Z,http://www.wikidata.org/entity/Q511444,,,http://www.wikidata.org/entity/Q68854,snakebite,http://www.wikidata.org/entity/Q12321255,,
M/Makart_Hans_1840_1884,The Death of Cleopatra,,,http://www.wikidata.org/entity/Q869781,1875-01-01T00:00:00Z,http://www.wikidata.org/entity/Q511444,,,http://www.wikidata.org/entity/Q152247,crying,http://www.wikidata.org/entity/Q12321255,,
M/Makart_Hans_1840_1884,The Death of Cleopatra,,,http://www.wikidata.org/entity/Q869781,1876-01-01T00:00:00Z,http://www.wikidata.org/entity/Q511444,,,http://www.wikidata.org/entity/Q152247,crying,http://www.wikidata.org/entity/Q12321255,,
M/Makart_Hans_1840_1884,The Death of Cleopatra,,,http://www.wikidata.org/entity/Q869781,1875-01-01T00:00:00Z,http://www.wikidata.org/entity/Q511444,,,http://www.wikidata.org/entity/Q756990,Uraeus,http://www.wikidata.org/entity/Q12321255,,
M/Makart_Hans_1840_1884,The Death of Cleopatra,,,http://www.wikidata.org/entity/Q869781,1876-01-01T00:00:00Z,http://www.wikidata.org/entity/Q511444,,,http://www.wikidata.org/entity/Q756990,Uraeus,http://www.wikidata.org/entity/Q12321255,,
M/Makart_Hans_1840_1884,The Death of Cleopatra,,,http://www.wikidata.org/entity/Q869781,1875-01-01T00:00:00Z,http://www.wikidata.org/entity/Q511444,,,http://www.wikidata.org/entity/Q2367101,brown hair,http://www.wikidata.org/entity/Q12321255,,
M/Makart_Hans_1840_1884,The Death of Cleopatra,,,http://www.wikidata.org/entity/Q869781,1876-01-01T00:00:00Z,http://www.wikidata.org/entity/Q511444,,,http://www.wikidata.org/entity/Q2367101,brown hair,http://www.wikidata.org/entity/Q12321255,,
M/Makart_Hans_1840_1884,The Death of Cleopatra,,,http://www.wikidata.org/entity/Q869781,1875-01-01T00:00:00Z,http://www.wikidata.org/entity/Q511444,,,http://www.wikidata.org/entity/Q15978441,coif,http://www.wikidata.org/entity/Q296955,,
M/Makart_Hans_1840_1884,The Death of Cleopatra,,,http://www.wikidata.org/entity/Q869781,1875-01-01T00:00:00Z,http://www.wikidata.org/entity/Q511444,,,http://www.wikidata.org/entity/Q15978441,coif,http://www.wikidata.org/entity/Q12321255,,
M/Makart_Hans_1840_1884,The Death of Cleopatra,,,http://www.wikidata.org/entity/Q869781,1875-01-01T00:00:00Z,http://www.wikidata.org/entity/Q511444,,,http://www.wikidata.org/entity/Q3039121,drapery,http://www.wikidata.org/entity/Q12321255,,
M/Makart_Hans_1840_1884,The Death of Cleopatra,,,http://www.wikidata.org/entity/Q869781,1876-01-01T00:00:00Z,http://www.wikidata.org/entity/Q511444,,,http://www.wikidata.org/entity/Q3039121,drapery,http://www.wikidata.org/entity/Q12321255,,
M/Makart_Hans_1840_1884,The Death of Cleopatra,,,http://www.wikidata.org/entity/Q869781,1875-01-01T00:00:00Z,http://www.wikidata.org/entity/Q511444,,,http://www.wikidata.org/entity/Q131704,sandal,http://www.wikidata.org/entity/Q12321255,,
M/Makart_Hans_1840_1884,The Death of Cleopatra,,,http://www.wikidata.org/entity/Q869781,1876-01-01T00:00:00Z,http://www.wikidata.org/entity/Q511444,,,http://www.wikidata.org/entity/Q131704,sandal,http://www.wikidata.org/entity/Q12321255,,
M/Makart_Hans_1840_1884,The Death of Cleopatra,,,http://www.wikidata.org/entity/Q869781,1875-01-01T00:00:00Z,http://www.wikidata.org/entity/Q511444,,,http://www.wikidata.org/entity/Q572447,aspic viper,http://www.wikidata.org/entity/Q12321255,,
M/Makart_Hans_1840_1884,The Death of Cleopatra,,,http://www.wikidata.org/entity/Q869781,1876-01-01T00:00:00Z,http://www.wikidata.org/entity/Q511444,,,http://www.wikidata.org/entity/Q572447,aspic viper,http://www.wikidata.org/entity/Q12321255,,
M/Makart_Hans_1840_1884,The Death of Cleopatra,,,http://www.wikidata.org/entity/Q869781,1875-01-01T00:00:00Z,http://www.wikidata.org/entity/Q511444,,,http://www.wikidata.org/entity/Q14130,waist-length hair,http://www.wikidata.org/entity/Q12321255,,
M/Makart_Hans_1840_1884,The Death of Cleopatra,,,http://www.wikidata.org/entity/Q869781,1876-01-01T00:00:00Z,http://www.wikidata.org/entity/Q511444,,,http://www.wikidata.org/entity/Q14130,waist-length hair,http://www.wikidata.org/entity/Q12321255,,
M/Makart_Hans_1840_1884,The Death of Cleopatra,,,http://www.wikidata.org/entity/Q869781,1875-01-01T00:00:00Z,http://www.wikidata.org/entity/Q511444,,,http://www.wikidata.org/entity/Q2268776,lying,http://www.wikidata.org/entity/Q12321255,,
M/Makart_Hans_1840_1884,The Death of Cleopatra,,,http://www.wikidata.org/entity/Q869781,1876-01-01T00:00:00Z,http://www.wikidata.org/entity/Q511444,,,http://www.wikidata.org/entity/Q2268776,lying,http://www.wikidata.org/entity/Q12321255,,
M/Makart_Hans_1840_1884,The Death of Cleopatra,,,http://www.wikidata.org/entity/Q869781,1875-01-01T00:00:00Z,http://www.wikidata.org/entity/Q511444,,,http://www.wikidata.org/entity/Q189299,necklace,http://www.wikidata.org/entity/Q12321255,,
M/Makart_Hans_1840_1884,The Death of Cleopatra,,,http://www.wikidata.org/entity/Q869781,1876-01-01T00:00:00Z,http://www.wikidata.org/entity/Q511444,,,http://www.wikidata.org/entity/Q189299,necklace,http://www.wikidata.org/entity/Q12321255,,
M/Makart_Hans_1840_1884,The Death of Cleopatra,,,http://www.wikidata.org/entity/Q869781,1875-01-01T00:00:00Z,http://www.wikidata.org/entity/Q511444,,,http://www.wikidata.org/entity/Q83772,toplessness,http://www.wikidata.org/entity/Q12321255,,
M/Makart_Hans_1840_1884,The Death of Cleopatra,,,http://www.wikidata.org/entity/Q869781,1876-01-01T00:00:00Z,http://www.wikidata.org/entity/Q511444,,,http://www.wikidata.org/entity/Q83772,toplessness,http://www.wikidata.org/entity/Q12321255,,
M/Makart_Hans_1840_1884,The Death of Cleopatra,,,http://www.wikidata.org/entity/Q869781,1875-01-01T00:00:00Z,http://www.wikidata.org/entity/Q511444,,,http://www.wikidata.org/entity/Q746591,diadem,http://www.wikidata.org/entity/Q12321255,,
M/Makart_Hans_1840_1884,The Death of Cleopatra,,,http://www.wikidata.org/entity/Q869781,1876-01-01T00:00:00Z,http://www.wikidata.org/entity/Q511444,,,http://www.wikidata.org/entity/Q746591,diadem,http://www.wikidata.org/entity/Q12321255,,
M/Makart_Hans_1840_1884,The Death of Cleopatra,,,http://www.wikidata.org/entity/Q869781,1875-01-01T00:00:00Z,http://www.wikidata.org/entity/Q511444,,,http://www.wikidata.org/entity/Q42177,bed,http://www.wikidata.org/entity/Q12321255,,
M/Makart_Hans_1840_1884,The Death of Cleopatra,,,http://www.wikidata.org/entity/Q869781,1875-01-01T00:00:00Z,http://www.wikidata.org/entity/Q511444,,,http://www.wikidata.org/entity/Q168456,earring,http://www.wikidata.org/entity/Q12321255,,
M/Makart_Hans_1840_1884,The Death of Cleopatra,,,http://www.wikidata.org/entity/Q869781,1875-01-01T00:00:00Z,http://www.wikidata.org/entity/Q511444,,,http://www.wikidata.org/entity/Q46847,ring,http://www.wikidata.org/entity/Q12321255,,
M/Makart_Hans_1840_1884,The Death of Cleopatra,,,http://www.wikidata.org/entity/Q869781,1876-01-01T00:00:00Z,http://www.wikidata.org/entity/Q511444,,,http://www.wikidata.org/entity/Q42177,bed,http://www.wikidata.org/entity/Q12321255,,
M/Makart_Hans_1840_1884,The Death of Cleopatra,,,http://www.wikidata.org/entity/Q869781,1876-01-01T00:00:00Z,http://www.wikidata.org/entity/Q511444,,,http://www.wikidata.org/entity/Q168456,earring,http://www.wikidata.org/entity/Q12321255,,
M/Makart_Hans_1840_1884,The Death of Cleopatra,,,http://www.wikidata.org/entity/Q869781,1876-01-01T00:00:00Z,http://www.wikidata.org/entity/Q511444,,,http://www.wikidata.org/entity/Q46847,ring,http://www.wikidata.org/entity/Q12321255,,
M/Makart_Hans_1840_1884,The Death of Cleopatra,,,http://www.wikidata.org/entity/Q869781,1875-01-01T00:00:00Z,http://www.wikidata.org/entity/Q511444,,,http://www.wikidata.org/entity/Q9103,breast,http://www.wikidata.org/entity/Q12321255,,
M/Makart_Hans_1840_1884,The Death of Cleopatra,,,http://www.wikidata.org/entity/Q869781,1876-01-01T00:00:00Z,http://www.wikidata.org/entity/Q511444,,,http://www.wikidata.org/entity/Q9103,breast,http://www.wikidata.org/entity/Q12321255,,
M/Makart_Hans_1840_1884,The Death of Cleopatra,,,http://www.wikidata.org/entity/Q869781,1875-01-01T00:00:00Z,http://www.wikidata.org/entity/Q511444,,,http://www.wikidata.org/entity/Q43801,umbilicus,http://www.wikidata.org/entity/Q12321255,,
M/Makart_Hans_1840_1884,The Death of Cleopatra,,,http://www.wikidata.org/entity/Q869781,1876-01-01T00:00:00Z,http://www.wikidata.org/entity/Q511444,,,http://www.wikidata.org/entity/Q43801,umbilicus,http://www.wikidata.org/entity/Q12321255,,
M/Makart_Hans_1840_1884,The Death of Cleopatra,,,http://www.wikidata.org/entity/Q869781,1875-01-01T00:00:00Z,http://www.wikidata.org/entity/Q511444,,,http://www.wikidata.org/entity/Q7445455,see-through clothing,http://www.wikidata.org/entity/Q12321255,,
M/Makart_Hans_1840_1884,The Death of Cleopatra,,,http://www.wikidata.org/entity/Q869781,1876-01-01T00:00:00Z,http://www.wikidata.org/entity/Q511444,,,http://www.wikidata.org/entity/Q7445455,see-through clothing,http://www.wikidata.org/entity/Q296955,,
M/Makart_Hans_1840_1884,The Death of Cleopatra,,,http://www.wikidata.org/entity/Q869781,1876-01-01T00:00:00Z,http://www.wikidata.org/entity/Q511444,,,http://www.wikidata.org/entity/Q7445455,see-through clothing,http://www.wikidata.org/entity/Q12321255,,
M/Makart_Hans_1840_1884,The Death of Cleopatra,,,http://www.wikidata.org/entity/Q869781,1875-01-01T00:00:00Z,http://www.wikidata.org/entity/Q511444,,,http://www.wikidata.org/entity/Q54128,domestic worker,http://www.wikidata.org/entity/Q12321255,,
M/Makart_Hans_1840_1884,The Death of Cleopatra,,,http://www.wikidata.org/entity/Q869781,1876-01-01T00:00:00Z,http://www.wikidata.org/entity/Q511444,,,http://www.wikidata.org/entity/Q54128,domestic worker,http://www.wikidata.org/entity/Q12321255,,
M/Makart_Hans_1840_1884,The Death of Cleopatra,,,http://www.wikidata.org/entity/Q869781,1875-01-01T00:00:00Z,http://www.wikidata.org/entity/Q511444,,,http://www.wikidata.org/entity/Q3478442,half reclining,http://www.wikidata.org/entity/Q12321255,,
M/Makart_Hans_1840_1884,The Death of Cleopatra,,,http://www.wikidata.org/entity/Q869781,1875-01-01T00:00:00Z,http://www.wikidata.org/entity/Q511444,,,http://www.wikidata.org/entity/Q197204,fur,http://www.wikidata.org/entity/Q12321255,,
M/Makart_Hans_1840_1884,The Death of Cleopatra,,,http://www.wikidata.org/entity/Q869781,1876-01-01T00:00:00Z,http://www.wikidata.org/entity/Q511444,,,http://www.wikidata.org/entity/Q3478442,half reclining,http://www.wikidata.org/entity/Q12321255,,
M/Makart_Hans_1840_1884,The Death of Cleopatra,,,http://www.wikidata.org/entity/Q869781,1876-01-01T00:00:00Z,http://www.wikidata.org/entity/Q511444,,,http://www.wikidata.org/entity/Q197204,fur,http://www.wikidata.org/entity/Q12321255,,
M/Makart_Hans_1840_1884,The Death of Cleopatra,,,http://www.wikidata.org/entity/Q869781,1875-01-01T00:00:00Z,http://www.wikidata.org/entity/Q511444,,,http://www.wikidata.org/entity/Q635,Cleopatra,http://www.wikidata.org/entity/Q12321255,,
M/Makart_Hans_1840_1884,The Death of Cleopatra,,,http://www.wikidata.org/entity/Q869781,1876-01-01T00:00:00Z,http://www.wikidata.org/entity/Q511444,,,http://www.wikidata.org/entity/Q635,Cleopatra,http://www.wikidata.org/entity/Q12321255,,
M/Makart_Hans_1840_1884,The Death of Cleopatra,,,http://www.wikidata.org/entity/Q869781,1875-01-01T00:00:00Z,http://www.wikidata.org/entity/Q511444,,,http://www.wikidata.org/entity/Q2111434,pendant,http://www.wikidata.org/entity/Q12321255,,
M/Makart_Hans_1840_1884,The Death of Cleopatra,,,http://www.wikidata.org/entity/Q869781,1876-01-01T00:00:00Z,http://www.wikidata.org/entity/Q511444,,,http://www.wikidata.org/entity/Q2111434,pendant,http://www.wikidata.org/entity/Q12321255,,
M/Makart_Hans_1840_1884,The Death of Cleopatra,,,http://www.wikidata.org/entity/Q869781,1875-01-01T00:00:00Z,http://www.wikidata.org/entity/Q511444,,,http://www.wikidata.org/entity/Q235544,flame,http://www.wikidata.org/entity/Q12321255,,
M/Makart_Hans_1840_1884,The Death of Cleopatra,,,http://www.wikidata.org/entity/Q869781,1876-01-01T00:00:00Z,http://www.wikidata.org/entity/Q511444,,,http://www.wikidata.org/entity/Q235544,flame,http://www.wikidata.org/entity/Q12321255,,
M/Makart_Hans_1840_1884,The Death of Cleopatra,,,http://www.wikidata.org/entity/Q869781,1875-01-01T00:00:00Z,http://www.wikidata.org/entity/Q511444,,,http://www.wikidata.org/entity/Q899035,brasero,http://www.wikidata.org/entity/Q12321255,,
M/Makart_Hans_1840_1884,The Death of Cleopatra,,,http://www.wikidata.org/entity/Q869781,1876-01-01T00:00:00Z,http://www.wikidata.org/entity/Q511444,,,http://www.wikidata.org/entity/Q899035,brasero,http://www.wikidata.org/entity/Q12321255,,
M/Makart_Hans_1840_1884,The Death of Cleopatra,,,http://www.wikidata.org/entity/Q869781,1875-01-01T00:00:00Z,http://www.wikidata.org/entity/Q511444,,,http://www.wikidata.org/entity/Q10737,suicide,http://www.wikidata.org/entity/Q12321255,,
M/Makart_Hans_1840_1884,The Death of Cleopatra,,,http://www.wikidata.org/entity/Q869781,1876-01-01T00:00:00Z,http://www.wikidata.org/entity/Q511444,,,http://www.wikidata.org/entity/Q10737,suicide,http://www.wikidata.org/entity/Q12321255,,
M/Makart_Hans_1840_1884,The Death of Cleopatra,,,http://www.wikidata.org/entity/Q869781,1875-01-01T00:00:00Z,http://www.wikidata.org/entity/Q511444,,,http://www.wikidata.org/entity/Q201664,bracelet,http://www.wikidata.org/entity/Q12321255,,
M/Makart_Hans_1840_1884,The Death of Cleopatra,,,http://www.wikidata.org/entity/Q869781,1876-01-01T00:00:00Z,http://www.wikidata.org/entity/Q511444,,,http://www.wikidata.org/entity/Q201664,bracelet,http://www.wikidata.org/entity/Q12321255,,
M/Makart_Hans_1840_1884,The Death of Cleopatra,,,http://www.wikidata.org/entity/Q869781,1875-01-01T00:00:00Z,http://www.wikidata.org/entity/Q511444,,,http://www.wikidata.org/entity/Q395295,agony,http://www.wikidata.org/entity/Q12321255,,
M/Makart_Hans_1840_1884,The Death of Cleopatra,,,http://www.wikidata.org/entity/Q869781,1876-01-01T00:00:00Z,http://www.wikidata.org/entity/Q511444,,,http://www.wikidata.org/entity/Q395295,agony,http://www.wikidata.org/entity/Q12321255,,
M/Makart_Hans_1840_1884,The Death of Cleopatra,,,http://www.wikidata.org/entity/Q869781,1875-01-01T00:00:00Z,http://www.wikidata.org/entity/Q511444,,,http://www.wikidata.org/entity/Q467,woman,http://www.wikidata.org/entity/Q12321255,,
M/Makart_Hans_1840_1884,The Death of Cleopatra,,,http://www.wikidata.org/entity/Q869781,1876-01-01T00:00:00Z,http://www.wikidata.org/entity/Q511444,,,http://www.wikidata.org/entity/Q467,woman,http://www.wikidata.org/entity/Q12321255,,
M/Makart_Hans_1840_1884,The Death of Cleopatra.,,,,1875-01-01T00:00:00Z,http://www.wikidata.org/entity/Q511444,,,http://www.wikidata.org/entity/Q83772,toplessness,http://www.wikidata.org/entity/Q287,122.5,83
M/Makart_Hans_1840_1884,Abundantia. Les dons de la mer,,,http://www.wikidata.org/entity/Q23402,1870-01-01T00:00:00Z,http://www.wikidata.org/entity/Q511444,,,http://www.wikidata.org/entity/Q133279,back,http://www.wikidata.org/entity/Q296955,162.5,447.5
M/Makart_Hans_1840_1884,Abundantia. Les dons de la mer,,,http://www.wikidata.org/entity/Q23402,1870-01-01T00:00:00Z,http://www.wikidata.org/entity/Q511444,,,http://www.wikidata.org/entity/Q467,woman,http://www.wikidata.org/entity/Q296955,162.5,447.5
