item,itemLabel,oeblid
http://www.wikidata.org/entity/Q1701484,John Quincy Adams,A/Adams_John-Quincy_1873_1933
http://www.wikidata.org/entity/Q1706455,Joseph Altmann,A/Altman_Josef_1777_1831
http://www.wikidata.org/entity/Q1713566,Karl Eduard Bauernschmid,B/Bauernschmid_Karl-Eduard_1801_1875
http://www.wikidata.org/entity/Q1704305,Josef Berger,B/Berger_Josef_1898_1989
http://www.wikidata.org/entity/Q1706143,Josef von Bergmann,B/Bergmann_Josef_1796_1872
http://www.wikidata.org/entity/Q1704315,Josef Bernt,B/Bernt_Johann-Josef_1770_1842
http://www.wikidata.org/entity/Q1706482,Joseph Anton Christ,C/Christ_Josef-Anton_1744_1823
http://www.wikidata.org/entity/Q1693832,Johann Georg Frimberger,F/Frimberger_Johann-Georg_1851_1919
http://www.wikidata.org/entity/Q1704653,Josef Geitler von Armingen,G/Geitler-Armingen_Josef_1870_1923
http://www.wikidata.org/entity/Q1712650,Julius Glax,G/Glax_Julius_1846_1922
http://www.wikidata.org/entity/Q1704688,Josef Gregorig,G/Gregorig_Josef_1846_1909
http://www.wikidata.org/entity/Q1704696,Josef Gross,G/Gross_Josef_1866_1931
http://www.wikidata.org/entity/Q1696806,Johann von Hermann,H/Hermann_Johann_1800_1890
http://www.wikidata.org/entity/Q1693429,Johann Ferdinand Hetzendorf von Hohenberg,H/Hetzendorf-Hohenberg_Johann-Ferdinand_1732_1816
http://www.wikidata.org/entity/Q1723056,Kamil Hilbert,H/Hilbert_Kamill_1869_1933
http://www.wikidata.org/entity/Q1708717,Josip Ipavec,I/Ipavic_Josip_1873_1921
http://www.wikidata.org/entity/Q1692555,Johann Baptist Jenger,J/Jenger_Johann-Baptist_1792_1856
http://www.wikidata.org/entity/Q1680832,Rudolf Junk,J/Junk_Rudolf_1880_1943
http://www.wikidata.org/entity/Q1712177,Emilie Kassowitz,K/Kassowitz_Emilie_1854_1938
http://www.wikidata.org/entity/Q1704183,Josef Alois Knittel,K/Knitel_Josef-Alois_1814_1875
http://www.wikidata.org/entity/Q1705055,Josef Krejčí,K/Krejci_Joseph_1821_1881
http://www.wikidata.org/entity/Q1705195,Josef Malinský,M/Malinsky_Josef_1752_1827
http://www.wikidata.org/entity/Q1705318,Josef Moser,M/Moser_Josef_1779_1863
http://www.wikidata.org/entity/Q1698075,Johannes Müller,M/Mueller_Johann_1832_1918
http://www.wikidata.org/entity/Q1705370,Josef Neumayer,N/Neumaier_Josef_1844_1923
http://www.wikidata.org/entity/Q1693913,Johann Georg Obrist,O/Obrist_Johann-Georg_1843_1901
http://www.wikidata.org/entity/Q1695661,Johann Nepomuk Passini,P/Passini_Johann_1798_1874
http://www.wikidata.org/entity/Q1712882,Julius Petschek,P/Petschek_Julius_1856_1932
http://www.wikidata.org/entity/Q1695934,Johann Pölzer senior,P/Poelzer_Johann_1872_1934
http://www.wikidata.org/entity/Q1696844,Johann von Radinger,R/Radinger_Johann_1842_1901
http://www.wikidata.org/entity/Q1682723,Johann Rathausky,R/Rathausky_Johann_1858_1912
http://www.wikidata.org/entity/Q1705542,Josef Reitler,R/Reitler_Josef_1883_1948
http://www.wikidata.org/entity/Q1705547,Josef Resch,R/Resch_Josef_1880_1939
http://www.wikidata.org/entity/Q1706160,Josef von Rosthorn,R/Rosthorn_Josef_1816_1886
http://www.wikidata.org/entity/Q1688432,Viktor Schufinsky,S/Schufinsky_Victor_1876_1947
http://www.wikidata.org/entity/Q1705704,Josef Schulhof,S/Schulhof_Josef_1824_1890
http://www.wikidata.org/entity/Q1707985,Joseph Schuster,S/Schuster_Joseph_1812_1890
http://www.wikidata.org/entity/Q1706183,Josef Šejnost,S/Sejnost_Josef_1878_1941
http://www.wikidata.org/entity/Q1696305,Johann Steller,S/Steller_Johann_1768_1857
http://www.wikidata.org/entity/Q1712205,Julie Thenen,T/Thenen_Julie_1833_1919
http://www.wikidata.org/entity/Q1721446,Rudolf Tyrolt,T/Tyrolt_Rudolf_1848_1929
http://www.wikidata.org/entity/Q1708199,Joseph Wattmann von Maëlcamp-Beaulieu,W/Wattmann-Maelcamp-Beaulieu_Joseph_1789_1866
http://www.wikidata.org/entity/Q1692601,Johann Baptist Wengler,W/Wengler_Johann-Baptist_1816_1899
http://www.wikidata.org/entity/Q1730433,Karl Baumgartner,B/Baumgartner_Karl_1844_1925
http://www.wikidata.org/entity/Q1730488,Carl Beurle,B/Beurle_Karl_1860_1919
http://www.wikidata.org/entity/Q1730676,Karl Costenoble,C/Costenoble_Karl_1837_1907
http://www.wikidata.org/entity/Q1737375,Richard von Drasche-Wartinberg,D/Drasche-Wartinberg_Richard_1850_1923
http://www.wikidata.org/entity/Q1731084,Walter Gamerith,G/Gamerith_Walther_1903_1949
http://www.wikidata.org/entity/Q1732288,Karl Maria Heller,H/Heller_Karl-Maria_1864_1945
http://www.wikidata.org/entity/Q1731629,Karl Hillebrand,H/Hillebrand_Karl_1861_1939
http://www.wikidata.org/entity/Q1731666,Karl Hofmann,H/Hofmann_Karl_1852_1926
http://www.wikidata.org/entity/Q1732014,Karl Krehahn,K/Krehahn_Karl_1869_1946
http://www.wikidata.org/entity/Q1730536,Karl Borromäus Landsteiner,L/Landsteiner_Karl-Borr_1835_1909
http://www.wikidata.org/entity/Q1724533,Margarete Langkammer,L/Langkammer_Marianna-Margaretha_1866_1922
http://www.wikidata.org/entity/Q1733636,Karl von Lutterotti,L/Lutterotti-Gazzolis-Langenthal_Karl-Anton-Josef_1793_1872
http://www.wikidata.org/entity/Q1732612,Karl Pippich,P/Pippich_Karl_1862_1932
http://www.wikidata.org/entity/Q1735523,Albert Constantin Swoboda,S_43/Swoboda_Adalbert-Constantin_1853_1941
http://www.wikidata.org/entity/Q1726707,Therese Seehofer,S/Seehofer_Therese_1846_1936
http://www.wikidata.org/entity/Q1735523,Albert Constantin Swoboda,S/Swoboda_Adalbert-Constantin_1853_1941
http://www.wikidata.org/entity/Q1733867,Karlmann Tangl,T/Tangl_Karlmann_1799_1866
http://www.wikidata.org/entity/Q1805473,Wilhelm Kosegarten,K/Kosegarten_Wilhelm_1792_1868
http://www.wikidata.org/entity/Q1782218,Konrad Mautner,M/Mautner_Konrad_1880_1924
http://www.wikidata.org/entity/Q1803131,Alojzije Mišić,M/Misic_Alojzije_1859_1942
http://www.wikidata.org/entity/Q1792912,Leopold Puellacher,P/Puellacher_Leopold-Josef_1776_1842
http://www.wikidata.org/entity/Q1804490,Mathias Schmid,S/Schmid_Mathias_1835_1923
http://www.wikidata.org/entity/Q1819566,Leopold Ackermann,A/Ackermann_Leopold_1771_1831
http://www.wikidata.org/entity/Q1819641,Leopold Forstner,F/Forstner_Leopold_1878_1936
http://www.wikidata.org/entity/Q1819939,Leopoldine Glöckel,G/Gloeckel_Leopoldine_1871_1937
http://www.wikidata.org/entity/Q1819904,Leopold von Goëss,G/Goess_Leopold_1848_1922
http://www.wikidata.org/entity/Q1887827,Valtazar Bogišić,B/Bogisic_Baltasar_1834_1908
http://www.wikidata.org/entity/Q1875292,Ludwig von Fautz,F/Fautz_Ludwig_1811_1880
http://www.wikidata.org/entity/Q1874483,Ludwig Halauska,H/Halauska_Ludwig_1827_1882
http://www.wikidata.org/entity/Q1897372,Marie Hoheisel,H/Hoheisel_Marie_1873_1947
http://www.wikidata.org/entity/Q1904816,Martin von Kink,K/Kink_Martin_1800_1877
http://www.wikidata.org/entity/Q1897401,Marie Lang,L/Lang_Marie_1858_1934
http://www.wikidata.org/entity/Q1910134,Matthias May,M/May_Matthias_1884_1923
http://www.wikidata.org/entity/Q1914018,Maximilian Leopold Moltke,M/Moltke_Maximlian-Leopold_1819_1894
http://www.wikidata.org/entity/Q1874963,Ludwig Schmid-Reutte,S/Schmid-Reutte_Ludwig_1862_1909
http://www.wikidata.org/entity/Q1913941,Maximilian Emanuel von Washington,W/Washington_Maximilian-Emanuel_1829_1903
http://www.wikidata.org/entity/Q1897531,Marie Wilt,W/Wilt_Marie_1834_1891
http://www.wikidata.org/entity/Q1926759,Michael Aigner,A/Aigner_Michael_1805_1861
http://www.wikidata.org/entity/Q1929174,Michael Schacherl,S/Schacherl_Michael_1869_1939
http://www.wikidata.org/entity/Q1947855,Moritz Alois Becker,B/Becker_Moritz-Alois_1812_1887
http://www.wikidata.org/entity/Q1948037,Moritz Reichsgraf von Fries,F/Fries_Moritz-Christian_1777_1826
http://www.wikidata.org/entity/Q1963416,Naema Loesche,L/Loesche_Naema_1854_1927
http://www.wikidata.org/entity/Q1991605,Nikolaus Moreau,M/Moreau_Nikolaus_1805_1834
http://www.wikidata.org/entity/Q2038173,Otto Barth,B/Barth_Otto_1876_1916
http://www.wikidata.org/entity/Q2036386,Oswald Gruber,G/Gruber_Oswald_1840_1913
http://www.wikidata.org/entity/Q2040034,Otto Müller,M/Mueller_Otto_1837_1920
http://www.wikidata.org/entity/Q2025160,Adolf Pollitzer,P/Pollitzer_Adolf_1832_1900
http://www.wikidata.org/entity/Q2015749,Stefan Singer,S/Singer_Stephan_1871_1945
http://www.wikidata.org/entity/Q2060259,Paul Hoppe,H/Hoppe_Paul_1869_1933
http://www.wikidata.org/entity/Q2060650,Paul Knepler,K/Knepler_Paul_1879_1967
http://www.wikidata.org/entity/Q2062295,Paul Scholz,S/Scholz_Paul_1859_1940
http://www.wikidata.org/entity/Q2127759,Raimund Grübl,G/Gruebl_Raimund_1847_1898
http://www.wikidata.org/entity/Q2127782,Raimund Jeblinger,J/Jeblinger_Raimund_1853_1937
http://www.wikidata.org/entity/Q2157796,Robert Kauer,K/Kauer_Robert_1868_1930
http://www.wikidata.org/entity/Q2150017,Richard Kühnelt,K/Kuehnelt_Richard_1877_1930
http://www.wikidata.org/entity/Q2150112,Richard Luksch,L/Luksch_Richard-Joseph_1872_1936
http://www.wikidata.org/entity/Q2166412,Rosa Barach,B/Barach_Rosa_1841_1913
http://www.wikidata.org/entity/Q2172875,Rudolf Hausleithner,H/Hausleithner_Rudolf_1840_1918
http://www.wikidata.org/entity/Q2173535,Rudolf Nováček,N/Novacek_Rudolf_1860_1929
http://www.wikidata.org/entity/Q2158510,Robert Poetzelberger,P/Poetzelberger_Robert_1856_1930
http://www.wikidata.org/entity/Q2173970,Rudolf Trebitsch,T/Trebitsch_Rudolf_1876_1918
http://www.wikidata.org/entity/Q2262823,Sebastian Jenull,J/Jenull_Sebastian_1777_1848
http://www.wikidata.org/entity/Q2270546,Teodoro Lechi,L/Lechi_Teodoro_1778_1866
http://www.wikidata.org/entity/Q2218574,Samuel Ludvigh,L/Ludvigh_Samuel_1801_1869
http://www.wikidata.org/entity/Q2218833,Samuel Schindler,S/Schindler_Samuel_1762_1830
http://www.wikidata.org/entity/Q2327128,Stanisław Grabski,G/Grabski_Stanislaw_1871_1949
http://www.wikidata.org/entity/Q2282017,Sidonie Grünwald-Zerkowitz,G/Gruenwald-Zerkovitz_Sidonie_1852_1907
http://www.wikidata.org/entity/Q2284095,Siegmund Lustgarten,L/Lustgarten_Sigmund_1857_1911
http://www.wikidata.org/entity/Q2287040,Simcha Pinsker,P/Pinsker_Simcha_1801_1864
http://www.wikidata.org/entity/Q2287977,Simon von Winterstein,W/Winterstein_Simon_1819_1883
http://www.wikidata.org/entity/Q2417448,Theodor Christomannos,C/Christomanos_Theodor_1855_1911
http://www.wikidata.org/entity/Q2417854,Theodor Khuen,K/Khuen_Theodor-Franz-Maria_1860_1922
http://www.wikidata.org/entity/Q2418101,Theodor Petter,P/Petter_Theodor-Josef_1822_1872
http://www.wikidata.org/entity/Q2472032,Franz Xaver Niemetschek,N/Niemetschek_Franz_1766_1849
http://www.wikidata.org/entity/Q2497776,Rihard Jakopič,J/Jakopic_Richard_1869_1943
http://www.wikidata.org/entity/Q2529212,Rudolf Obruča,O/Obruca_Rudolf_1874_1941
http://www.wikidata.org/entity/Q2550097,Anton Weidinger,W/Weidinger_Anton_1766_1852
http://www.wikidata.org/entity/Q2572633,Wilhelm Figdor,F/Figdor_Wilhelm_1866_1938
http://www.wikidata.org/entity/Q2559853,Wenzeslaus von Gleispach,G/Gleispach_Wenzeslaus_1876_1944
http://www.wikidata.org/entity/Q2573069,Wilhelm Hecht,H/Hecht_Karl-Wilhelm_1843_1920
http://www.wikidata.org/entity/Q2573434,Wilhelm Janauschek,J/Janauschek_Wilhelm-Raphael_1859_1926
http://www.wikidata.org/entity/Q2585393,Vjekoslav Karas,K/Karas_Vjekoslav_1829_1858
http://www.wikidata.org/entity/Q2573789,Wilhelm Kubitschek,K/Kubitschek_Wilhelm_1858_1936
http://www.wikidata.org/entity/Q2590512,Wolfgang Madjera,M/Madjera_Wolfgang_1868_1926
http://www.wikidata.org/entity/Q2582217,Willhelm Thaller,T/Thaller_Willi_1854_1941
http://www.wikidata.org/entity/Q2575435,Wilhelm Türk,T/Tuerk_Wilhelm_1871_1916
http://www.wikidata.org/entity/Q2575668,Wilhelm Wiesberg,W/Wiesberg_Wilhelm_1850_1896
http://www.wikidata.org/entity/Q2650205,Alois Dienstleder,D/Dienstleder_Alois_1885_1946
http://www.wikidata.org/entity/Q2646218,Alfred von Exner-Ewarten,E/Exner-Ewarten_Alfred_1875_1921
http://www.wikidata.org/entity/Q2650225,Alois Fischer,F/Fischer_Alois_1796_1883
http://www.wikidata.org/entity/Q2638012,Albert Gessmann,G/Gessmann_Albert_1852_1920
http://www.wikidata.org/entity/Q2650400,Alois Raimund Hein,H/Hein_Alois-Raimund_1852_1937
http://www.wikidata.org/entity/Q2638190,Albert Hübl,H/Huebl_Albert_1867_1931
http://www.wikidata.org/entity/Q2650275,Alois John,J/John_Alois_1860_1935
http://www.wikidata.org/entity/Q2639955,Albrecht Schrauf,S/Schrauf_Albrecht_1837_1897
http://www.wikidata.org/entity/Q2650446,Alois Schwarz,S/Schwarz_Alois_1854_1928
http://www.wikidata.org/entity/Q2645954,Alfred Stern,S/Stern_Alfred_1831_1918
http://www.wikidata.org/entity/Q2706282,Marie Jaëll,J/Jaell_Maria_1846_1925
http://www.wikidata.org/entity/Q2736960,Jozef Pantocsek,P/Pantocsek_Jozef_1846_1916
http://www.wikidata.org/entity/Q2755862,Leo Pantocsek,P/Pantocsek_Leo-Valent_1812_1893
http://www.wikidata.org/entity/Q2735991,Johann Thornton,T/Thornton_Johann_1771_1847
http://www.wikidata.org/entity/Q2826492,Agathon Klemt,K/Klemt_Agathon_1830_1889
http://www.wikidata.org/entity/Q2857008,Anton Kothgasser,K/Kothgasser_Anton_1769_1851
http://www.wikidata.org/entity/Q2893619,Bedřich Feuerstein,F/Feuerstein_Bedrich_1892_1936
http://www.wikidata.org/entity/Q2898173,Abraham Kohn,K/Kohn_Abraham_1807_1848
http://www.wikidata.org/entity/Q2915710,Meir Schapira,S/Schapira_Meir_1887_1933
http://www.wikidata.org/entity/Q2895441,Joseph Meir Weiss,W/Weiss_Josef-Meir_1838_1909
http://www.wikidata.org/entity/Q3045640,Marian Raciborski,R/Raciborski_Marian_1863_1917
http://www.wikidata.org/entity/Q3083161,Franz Thonner,T/Thonner_Franz_1863_1928
http://www.wikidata.org/entity/Q3148235,Ignaz Anton Ladurner,L/Ladurner_Ignaz-Anton_1766_1839
http://www.wikidata.org/entity/Q3178395,Sylvio Lazzari,L/Lazzari_Silvio_1857_1944
http://www.wikidata.org/entity/Q3162078,János Perger,P/Perger_Janos_1819_1876
http://www.wikidata.org/entity/Q3189087,Julian Ritter von Dunajewski,D/Dunajewski_Julian_1822_1907
http://www.wikidata.org/entity/Q3421029,Ferenc Schwartzer,S/Schwartzer-Babarcz_Ferenc_1818_1889
http://www.wikidata.org/entity/Q3504454,Slavko Cuvaj,C/Cuvaj-Ivanska_Slavko_1851_1931
http://www.wikidata.org/entity/Q3446740,Rudolf Payer-Thurn,P/Payer-Thurn_Rudolf_1867_1932
http://www.wikidata.org/entity/Q3483532,Sigmund von Schossberger,S/Schosberger-Tornya_Sigmund_1827_1900
http://www.wikidata.org/entity/Q3470405,Salvatore Taglioni,T/Taglioni_Salvatore_1789_1868
http://www.wikidata.org/entity/Q3513706,Ilija Okrugić,O/Okrugic_Ilija_1827_1897
http://www.wikidata.org/entity/Q3563524,Emanuel Rádl,R/Radl_Emanuel_1873_1942
http://www.wikidata.org/entity/Q3505850,Jan Romer,R/Romer_Johann_1869_1934
http://www.wikidata.org/entity/Q3509112,David Starčević,S/Starcevic_David_1840_1908
http://www.wikidata.org/entity/Q3565895,František Josef Studnička,S/Studnicka_Franz-Josef_1836_1903
http://www.wikidata.org/entity/Q3617082,Angelo Maria d'Elci,D/Delci_Angelo-Maria_1754_1824
http://www.wikidata.org/entity/Q3619888,Antonio Meneghelli,M/Meneghelli_Antonio-Maria_1765_1844
http://www.wikidata.org/entity/Q3629821,Aurelio Nicolodi,N/Nicolodi_Aurelio_1894_1950
http://www.wikidata.org/entity/Q3631058,Avgust Pirjevec,P/Pirjevec_Avgust_1887_1943
http://www.wikidata.org/entity/Q3620122,Antonio Rotta,R/Rotta_Antonio_1828_1903
http://www.wikidata.org/entity/Q3699295,Rudolf Kralicek,K/Kralicek_Rudolf_1862_
http://www.wikidata.org/entity/Q3659510,Carlo Kunz,K/Kunz_Carlo_1813_1888
http://www.wikidata.org/entity/Q3687169,Conrad Petrasch,P/Petrasch_Konrad_1807_1863
http://www.wikidata.org/entity/Q3720442,Egisto Lancerotto,L/Lancerotto_Egisto_1847_1916
http://www.wikidata.org/entity/Q3734227,Eugen von Albori,A/Albori_Eugen_1838_1915
http://www.wikidata.org/entity/Q3770772,Giuseppe Lacedelli,L/Lanzedelly_Josef_1772_1831
http://www.wikidata.org/entity/Q3770806,Giuseppe Leonardi,L/Leonardi_Giuseppe_1778_1835
http://www.wikidata.org/entity/Q3762422,Giambattista Pertile,P/Pertile_Giambattista_1811_1884
http://www.wikidata.org/entity/Q3765687,Giorgio Politeo,P/Politeo_Giorgio_1827_1913
http://www.wikidata.org/entity/Q3767992,Giovanni Querini Stampalia,Q/Querini-Stampalia_Giovanni_1799_1869
http://www.wikidata.org/entity/Q3810150,Josef Wilhelm von Gallina,G/Gallina_Josef-Wilhelm_1820_1883
http://www.wikidata.org/entity/Q3839171,Ludwig Moser,M/Moser_Ludwig_1879_1930
http://www.wikidata.org/entity/Q3907875,Pompeo Litta Biumi,L/Litta_Pompeo_1781_1852
http://www.wikidata.org/entity/Q3889321,Less Martowytsch,M/Martovyc_Les_1871_1916
http://www.wikidata.org/entity/Q3852210,Matteo Salvi,S/Salvi_Luigi-Matteo_1816_1887
http://www.wikidata.org/entity/Q3847592,Maria Waldmann,W/Waldmann_Maria-Katharina_1845_1920
http://www.wikidata.org/entity/Q3972510,Stefano Gallini,G/Gallini_Stefano_1756_1836
http://www.wikidata.org/entity/Q3927908,Quintilio Perini,P/Perini_Quintilio_1865_1943
http://www.wikidata.org/entity/Q4078081,Wolodymyr Barwinskyj,B/Barvinskyj_Volodymyr-Hryhorovyc_1850_1883
http://www.wikidata.org/entity/Q4132679,Jan Gall,G/Gall_Johann_1856_1912
http://www.wikidata.org/entity/Q4160855,Placyd Dziwiński,D/Dziwinski_Placyd-Zaslaw_1851_1936
http://www.wikidata.org/entity/Q4147293,Ambroży Grabowski,G/Grabowski_Ambrozy_1782_1868
http://www.wikidata.org/entity/Q4203475,Magda Irschick,I/Irschik_Magda_1841_1935
http://www.wikidata.org/entity/Q4174168,Frantíšek Jan Jezbera,J/Jezbera_Frantisek-Jan_1829_1901
http://www.wikidata.org/entity/Q4223467,Jan Klecanda,K/Klecanda_Jan_1855_1920
http://www.wikidata.org/entity/Q4232093,Wacław Koniuszko,K/Koniuszko_Waclaw_1854_1900
http://www.wikidata.org/entity/Q4240059,Gregor Krek,K/Krek_Gregor_1840_1905
http://www.wikidata.org/entity/Q4246774,Ludwik Kulczycki,K/Kulczycki_Ludwik_1866_1941
http://www.wikidata.org/entity/Q4244842,Ante Kuzmanić,K/Kuzmanic_Ante_1807_1879
http://www.wikidata.org/entity/Q4218658,Franciszek Bolemir Kwiet,K/Kvet_Frantisek-Bolemir_1825_1864
http://www.wikidata.org/entity/Q4255225,Franz Lauska,L/Lauska_Franz_1764_1825
http://www.wikidata.org/entity/Q4260905,Adolf Liebscher,L/Liebscher_Adolf_1857_1919
http://www.wikidata.org/entity/Q4265449,Josyp Łozynśkyj,L/Lozynskyj_Josyp_1807_1889
http://www.wikidata.org/entity/Q4265448,Mychajlo Losynskyj,L/Lozynskyj_Mychajlo_1880_1937
http://www.wikidata.org/entity/Q4286236,Jan Maszkowski,M/Maszkowski_Jan_1793_1865
http://www.wikidata.org/entity/Q4286233,Karol Maszkowski,M/Maszkowski_Karol_1830_1886
http://www.wikidata.org/entity/Q4402153,Antonín Randa,R/Randa_Antonin_1834_1914
http://www.wikidata.org/entity/Q4397676,Domenico Ronconi,R/Ronconi_Domenico_1772_1839
http://www.wikidata.org/entity/Q4421834,Karol Skibiński,S/Skibinski_Karol_1849_1922
http://www.wikidata.org/entity/Q4500277,Nicolaus Thomas Host,H/Host_Nicolaus-Thomas_1761_1834
http://www.wikidata.org/entity/Q4539949,Stanisław Jaszowski,J/Jaszowski_Stanislaw_1803_1842
http://www.wikidata.org/entity/Q4525694,Wilhelm Matthäus Schmidt,S/Schmid_Wilhelm-Matthaeus_1883_1936
http://www.wikidata.org/entity/Q4527644,Stephan Schulzer von Müggenburg,S/Schulzer-Mueggenburg_Stephan_1802_1892
http://www.wikidata.org/entity/Q4526864,Joseph Stiglmayr,S/Stiglmayr_Joseph_1851_1934
http://www.wikidata.org/entity/Q4678544,Adalbert von Goldschmidt,G/Goldschmidt_Adalbert_1848_1906
http://www.wikidata.org/entity/Q4684348,Adolph Huebsch,H/Huebsch_Adolph_1830_1884
http://www.wikidata.org/entity/Q4734680,Pennarini,F/Federler_Aloys_1870_1927
http://www.wikidata.org/entity/Q4775791,Anton Hartinger,H/Hartinger_Anton_1806_1890
http://www.wikidata.org/entity/Q4775822,Anton Janežič,J/Janezic_Anton_1828_1869
http://www.wikidata.org/entity/Q4734713,Aloysius Schlör,S/Schloer_Alois_1805_1852
http://www.wikidata.org/entity/Q4723425,Alfred Seifert,S/Seifert_Alfred_1850_1901
http://www.wikidata.org/entity/Q4893683,Adolf Nowaczyński,N/Nowaczynski_Adolf_1876_1944
http://www.wikidata.org/entity/Q5254552,Jan Aleksander Fredro,F/Fredro_Jan-Aleksander_1829_1891
http://www.wikidata.org/entity/Q5320118,Dávid Leimdörfer,L/Leimdoerfer_David_1851_1922
http://www.wikidata.org/entity/Q5402463,Etbin Henrik Costa,C/Costa_Etbin-Henrik_1832_1875
http://www.wikidata.org/entity/Q5416317,Evelyn Faltis,F/Faltis_Evelyn_1890_1937
http://www.wikidata.org/entity/Q5408401,Eugeniusz Piasecki,P/Piasecki_Eugeniusz_1872_1947
http://www.wikidata.org/entity/Q5478142,Fran Gerbič,G/Gerbic_Fran_1840_1917
http://www.wikidata.org/entity/Q5569130,Albin Belar,B/Belar_Albin_1864_1939
http://www.wikidata.org/entity/Q5545254,George Tofan,T/Tofan_George_1880_1920
http://www.wikidata.org/entity/Q5620300,Ignaz Philipp Dengel,D/Dengel_Ignaz-Philipp_1872_1947
http://www.wikidata.org/entity/Q5675238,Andreas Alschinger,A/Alschinger_Andreas_1791_1864
http://www.wikidata.org/entity/Q5753892,Franz Xaver Gebauer,G/Gebauer_Franz-Xaver_1784_1822
http://www.wikidata.org/entity/Q5711519,August Ginzberger,G/Ginzberger_August_1873_1940
http://www.wikidata.org/entity/Q5818902,Eduard Formánek,F/Formanek_Eduard_1845_1900
http://www.wikidata.org/entity/Q5868718,Franz von Hausmann,H/Hausmann_Franz_1810_1878
http://www.wikidata.org/entity/Q5800247,David Pacher,P/Pacher_David_1816_1902
http://www.wikidata.org/entity/Q5937032,Joseph Karl Maly,M/Maly_Joseph-Karl_1797_1866
http://www.wikidata.org/entity/Q5975811,Gustav Marchet,M/Marchet_Gustav_1846_1916
http://www.wikidata.org/entity/Q6036896,František Pastrnek,P/Pastrnek_Frantisek_1853_1940
